"","gs","uniqueID","sc","year","round","fdate","site","AM_PM","transect","treatment","L_R","genus","species","ssp","sex","detby","Taxonomy_notes","det_date","basicID","non_bee_desc1","plant_code","plant_genus_2013","plant_species_2013","plant_genus","plant_species","genus_species","planted","coll","lat","lon","spec_notes","plant_check1","plant_check2","error_redo","problem.","meanIT","meantongue"
"80","Bombus_griseocollis","NAT.CIG2012_0360","2012_ROT",2012,1,"6/1/12","RO","AM",3,"T","L","Bombus","griseocollis","","f","J.Ascher","","0000-00-00","bee",NA,"COLA5","Coreopsis ","lanceolata","Coreopsis","lanceolata","Coreopsis_lanceolata","yes","GKN",40.884492,-75.012517,"",NA,"","","",4.992607843,9.971809194
"81","Bombus_griseocollis","NAT.CIG2012_0581","2012_ABT",2012,2,"7/9/12","AB","PM",2,"T","L","Bombus","griseocollis","","f","J.Ascher","","0000-00-00","bee",NA,"MOFI","Monarda","fistulosa","Monarda","fistulosa","Monarda_fistulosa","yes","DPC",39.780504,-74.767308,"",NA,"","","",4.992607843,9.971809194
"82","Bombus_griseocollis","NAT.CIG2012_0148","2012_ABC",2012,1,"6/19/12","AB","AM",2,"C","R","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"ASSY","Asclepias","syriaca","Asclepias","syriaca","Asclepias_syriaca","no","DPC",39.772882,-74.772184,"",NA,"","","",4.992607843,9.971809194
"83","Bombus_griseocollis","NAT.CIG2012_0188","2012_ABC",2012,1,"6/19/12","AB","PM",2,"C","L","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"ASSY","Asclepias","syriaca","Asclepias","syriaca","Asclepias_syriaca","no","DPC",39.772882,-74.772184,"",NA,"","","",4.992607843,9.971809194
"84","Bombus_griseocollis","NAT.CIG2012_0310","2012_ABC",2012,1,"6/19/12","AB","AM",1,"C","L","Bombus","griseocollis","","f","J.Ascher","","0000-00-00","bee",NA,"ASSY","Asclepias","syriaca","Asclepias","syriaca","Asclepias_syriaca","no","GKN",39.772882,-74.772184,"",NA,"","","",4.992607843,9.971809194
"85","Bombus_griseocollis","NAT.CIG2012_0190","2012_ABC",2012,1,"6/19/12","AB","PM",2,"C","L","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"ASSY","Asclepias","syriaca","Asclepias","syriaca","Asclepias_syriaca","no","DPC",39.772882,-74.772184,"",NA,"","","",4.992607843,9.971809194
"86","Bombus_griseocollis","NAT.CIG2012_0176","2012_ABC",2012,1,"6/19/12","AB","PM",2,"C","R","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"ASSY","Asclepias","syriaca","Asclepias","syriaca","Asclepias_syriaca","no","DPC",39.772882,-74.772184,"",NA,"","","",4.992607843,9.971809194
"87","Bombus_griseocollis","NAT.CIG2012_0338","2012_ABT",2012,2,"7/9/12","AB","AM",2,"T","R","Bombus","griseocollis","","f","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","DPC",39.780504,-74.767308,"",NA,"","","",4.992607843,9.971809194
"88","Bombus_griseocollis","NAT.CIG2012_0282","2012_ROC",2012,2,"6/26/12","RO","AM",4,"C","R","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"ASSY","Asclepias","syriaca","Asclepias","syriaca","Asclepias_syriaca","no","GKN",40.885194,-75.013669,"",NA,"","","",4.992607843,9.971809194
"89","Bombus_griseocollis","NAT.CIG2012_0316","2012_ABC",2012,1,"6/19/12","AB","PM",1,"C","R","Bombus","griseocollis","","f","J.Ascher","","0000-00-00","bee",NA,"ASSY","Asclepias","syriaca","Asclepias","syriaca","Asclepias_syriaca","no","GKN",39.772882,-74.772184,"",NA,"","","",4.992607843,9.971809194
"90","Bombus_griseocollis","NAT.CIG2012_0230","2012_ABT",2012,2,"7/9/12","AB","AM",4,"T","R","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"MOFI","Monarda","fistulosa","Monarda","fistulosa","Monarda_fistulosa","yes","DPC",39.780504,-74.767308,"",NA,"","","",4.992607843,9.971809194
"91","Bombus_griseocollis","NAT.CIG2012_0305","2012_ABT",2012,2,"7/9/12","AB","PM",4,"T","L","Bombus","griseocollis","","q","J.Ascher","","0000-00-00","bee",NA,"MOFI","Monarda","fistulosa","Monarda","fistulosa","Monarda_fistulosa","yes","DPC",39.780504,-74.767308,"",NA,"","","",4.992607843,9.971809194
"92","Bombus_griseocollis","NAT.CIG2012_0584","2012_ABT",2012,2,"7/9/12","AB","PM",2,"T","R","Bombus","griseocollis","","f","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","DPC",39.780504,-74.767308,"",NA,"","","",4.992607843,9.971809194
"93","Bombus_griseocollis","NAT.CIG2012_0260","2012_ALT",2012,3,"7/27/12","AL","AM",1,"T","R","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","GKN",40.926863,-74.813052,"",NA,"","","",4.992607843,9.971809194
"94","Bombus_griseocollis","NAT.CIG2012_0214","2012_ABT",2012,2,"7/9/12","AB","AM",1,"T","L","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"MOFI","Monarda","fistulosa","Monarda","fistulosa","Monarda_fistulosa","yes","BGJ",39.780504,-74.767308,"",NA,"","","",4.992607843,9.971809194
"95","Bombus_griseocollis","NAT.CIG2012_0215","2012_ABT",2012,2,"7/9/12","AB","AM",1,"T","R","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"MOFI","Monarda","fistulosa","Monarda","fistulosa","Monarda_fistulosa","yes","BGJ",39.780504,-74.767308,"",NA,"","","",4.992607843,9.971809194
"96","Bombus_griseocollis","NAT.CIG2012_0331","2012_ABT",2012,2,"7/9/12","AB","AM",2,"T","R","Bombus","griseocollis","","f","J.Ascher","","0000-00-00","bee",NA,"MOFI","Monarda","fistulosa","Monarda","fistulosa","Monarda_fistulosa","yes","DPC",39.780504,-74.767308,"",NA,"","","",4.992607843,9.971809194
"97","Bombus_griseocollis","NAT.CIG2012_0599","2012_MAT",2012,1,"6/14/12","MA","AM",2,"T","L","Bombus","griseocollis","","f","J.Ascher","","0000-00-00","bee",NA,"ASTU","Asclepias","tuberosa","Asclepias","tuberosa","Asclepias_tuberosa","yes","JWB",39.263113,-74.719499,"",NA,"","","",4.992607843,9.971809194
"98","Bombus_griseocollis","NAT.CIG2012_0593","2012_BWT",2012,2,"7/2/12","BW","AM",1,"T","R","Bombus","griseocollis","","f","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","Gaillardia_pulchella","yes","DPC",39.536073,-74.932563,"",NA,"","","",4.992607843,9.971809194
"99","Bombus_griseocollis","NAT.CIG2012_0598","2012_MAT",2012,1,"6/14/12","MA","AM",4,"T","L","Bombus","griseocollis","","f","J.Ascher","","0000-00-00","bee",NA,"ASTU","Asclepias","tuberosa","Asclepias","tuberosa","Asclepias_tuberosa","yes","DPC",39.263113,-74.719499,"",NA,"","","",4.992607843,9.971809194
"100","Bombus_griseocollis","NAT.CIG2012_0288","2012_ROC",2012,2,"6/26/12","RO","PM",3,"C","L","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"ASSY","Asclepias","syriaca","Asclepias","syriaca","Asclepias_syriaca","no","GKN",40.885194,-75.013669,"",NA,"","","",4.992607843,9.971809194
"101","Bombus_griseocollis","NAT.CIG2012_0199","2012_ABC",2012,1,"6/19/12","AB","PM",1,"C","R","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"ASSY","Asclepias","syriaca","Asclepias","syriaca","Asclepias_syriaca","no","GKN",39.772882,-74.772184,"",NA,"","","",4.992607843,9.971809194
"102","Bombus_griseocollis","NAT.CIG2012_0344","2012_ROC",2012,2,"6/26/12","RO","AM",4,"C","L","Bombus","griseocollis","","f","J.Ascher","","0000-00-00","bee",NA,"ASSY","Asclepias","syriaca","Asclepias","syriaca","Asclepias_syriaca","no","GKN",40.885194,-75.013669,"",NA,"","","",4.992607843,9.971809194
"103","Bombus_griseocollis","NAT.CIG2012_0200","2012_ABC",2012,1,"6/19/12","AB","PM",1,"C","R","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"ASSY","Asclepias","syriaca","Asclepias","syriaca","Asclepias_syriaca","no","GKN",39.772882,-74.772184,"",NA,"","","",4.992607843,9.971809194
"104","Bombus_griseocollis","NAT.CIG2012_0570","2012_MAT",2012,2,"6/28/12","MA","AM",3,"T","R","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"HEHE5","Heliopsis","helianthoides","Heliopsis","helianthoides","Heliopsis_helianthoides","yes","DPC",39.263113,-74.719499,"",NA,"","","",4.992607843,9.971809194
"105","Bombus_griseocollis","NAT.CIG2012_0312","2012_ABC",2012,1,"6/19/12","AB","PM",2,"C","R","Bombus","griseocollis","","f","J.Ascher","","0000-00-00","bee",NA,"ASSY","Asclepias","syriaca","Asclepias","syriaca","Asclepias_syriaca","no","DPC",39.772882,-74.772184,"",NA,"","","",4.992607843,9.971809194
"106","Bombus_griseocollis","NAT.CIG2012_0202","2012_ABC",2012,1,"6/19/12","AB","PM",1,"C","R","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"ASSY","Asclepias","syriaca","Asclepias","syriaca","Asclepias_syriaca","no","GKN",39.772882,-74.772184,"",NA,"","","",4.992607843,9.971809194
"107","Bombus_griseocollis","NAT.CIG2012_0290","2012_ROC",2012,2,"6/26/12","RO","PM",4,"C","R","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"ASSY","Asclepias","syriaca","Asclepias","syriaca","Asclepias_syriaca","no","GKN",40.885194,-75.013669,"",NA,"","","",4.992607843,9.971809194
"108","Bombus_griseocollis","NAT.CIG2012_0164","2012_ABC",2012,1,"6/19/12","AB","AM",1,"C","L","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"ASSY","Asclepias","syriaca","Asclepias","syriaca","Asclepias_syriaca","no","GKN",39.772882,-74.772184,"",NA,"","","",4.992607843,9.971809194
"109","Bombus_griseocollis","NAT.CIG2012_0563","2012_ABT",2012,2,"7/9/12","AB","PM",3,"T","L","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","BGJ",39.780504,-74.767308,"",NA,"","","",4.992607843,9.971809194
"110","Bombus_griseocollis","NAT.CIG2012_0327","2012_ABT",2012,2,"7/9/12","AB","AM",1,"T","R","Bombus","griseocollis","","f","J.Ascher","","0000-00-00","bee",NA,"MOFI","Monarda","fistulosa","Monarda","fistulosa","Monarda_fistulosa","yes","BGJ",39.780504,-74.767308,"",NA,"","","",4.992607843,9.971809194
"111","Bombus_griseocollis","NAT.CIG2012_0328","2012_ABT",2012,2,"7/9/12","AB","AM",1,"T","R","Bombus","griseocollis","","f","J.Ascher","","0000-00-00","bee",NA,"MOFI","Monarda","fistulosa","Monarda","fistulosa","Monarda_fistulosa","yes","BGJ",39.780504,-74.767308,"",NA,"","","",4.992607843,9.971809194
"112","Bombus_griseocollis","NAT.CIG2012_0617","2012_MAT",2012,2,"6/28/12","MA","AM",3,"T","R","Bombus","griseocollis","","f","J.Ascher","","0000-00-00","bee",NA,"MOFI","Monarda","fistulosa","Monarda","fistulosa","Monarda_fistulosa","yes","DPC",39.263113,-74.719499,"",NA,"","","",4.992607843,9.971809194
"113","Bombus_griseocollis","NAT.CIG2012_0211","2012_ABC",2012,1,"6/19/12","AB","PM",1,"C","L","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"ASSY","Asclepias","syriaca","Asclepias","syriaca","Asclepias_syriaca","no","GKN",39.772882,-74.772184,"",NA,"","","",4.992607843,9.971809194
"114","Bombus_griseocollis","NAT.CIG2012_0212","2012_ABC",2012,1,"6/19/12","AB","PM",1,"C","R","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"ERPH","Erigeron","philadelphicus","Erigeron","species","Erigeron_species","no","GKN",39.772882,-74.772184,"",1,"","","",4.992607843,9.971809194
"115","Bombus_griseocollis","NAT.CIG2012_0224","2012_ABT",2012,2,"7/9/12","AB","AM",2,"T","R","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"MOFI","Monarda","fistulosa","Monarda","fistulosa","Monarda_fistulosa","yes","DPC",39.780504,-74.767308,"",NA,"","","",4.992607843,9.971809194
"116","Bombus_griseocollis","NAT.CIG2012_0226","2012_ABT",2012,2,"7/9/12","AB","AM",2,"T","R","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"MOFI","Monarda","fistulosa","Monarda","fistulosa","Monarda_fistulosa","yes","DPC",39.780504,-74.767308,"",NA,"","","",4.992607843,9.971809194
"117","Bombus_griseocollis","NAT.CIG2012_0317","2012_ABC",2012,1,"6/19/12","AB","PM",1,"C","L","Bombus","griseocollis","","f","J.Ascher","","0000-00-00","bee",NA,"ASSY","Asclepias","syriaca","Asclepias","syriaca","Asclepias_syriaca","no","GKN",39.772882,-74.772184,"",NA,"","","",4.992607843,9.971809194
"118","Bombus_griseocollis","NAT.CIG2012_1384","2012_ABC",2012,1,"6/19/12","AB","AM",1,"C","R","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"ASSY","Asclepias","syriaca","Asclepias","syriaca","Asclepias_syriaca","no","GKN",39.772882,-74.772184,"",NA,"","","",4.992607843,9.971809194
"119","Bombus_griseocollis","NAT.CIG2012_0354","2012_ROC",2012,2,"6/26/12","RO","PM",4,"C","L","Bombus","griseocollis","","f","J.Ascher","","0000-00-00","bee",NA,"ASSY","Asclepias","syriaca","Asclepias","syriaca","Asclepias_syriaca","no","GKN",40.885194,-75.013669,"",NA,"","","",4.992607843,9.971809194
"120","Bombus_griseocollis","NAT.CIG2012_0146","2012_ABC",2012,1,"6/19/12","AB","AM",2,"C","R","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"ASSY","Asclepias","syriaca","Asclepias","syriaca","Asclepias_syriaca","no","DPC",39.772882,-74.772184,"",NA,"","","",4.992607843,9.971809194
"121","Bombus_griseocollis","NAT.CIG2012_0277","2012_ROC",2012,2,"6/26/12","RO","AM",3,"C","L","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"ASSY","Asclepias","syriaca","Asclepias","syriaca","Asclepias_syriaca","no","GKN",40.885194,-75.013669,"",NA,"","","",4.992607843,9.971809194
"122","Bombus_griseocollis","NAT.CIG2012_0319","2012_ABT",2012,1,"6/19/12","AB","AM",4,"T","L","Bombus","griseocollis","","f","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","BGJ",39.780504,-74.767308,"",NA,"","","",4.992607843,9.971809194
"123","Bombus_griseocollis","NAT.CIG2012_0343","2012_ROC",2012,2,"6/26/12","RO","AM",3,"C","R","Bombus","griseocollis","","f","J.Ascher","","0000-00-00","bee",NA,"ASSY","Asclepias","syriaca","Asclepias","syriaca","Asclepias_syriaca","no","GKN",40.885194,-75.013669,"",NA,"","","",4.992607843,9.971809194
"124","Bombus_griseocollis","NAT.CIG2012_0168","2012_ABC",2012,1,"6/19/12","AB","AM",1,"C","L","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"ASSY","Asclepias","syriaca","Asclepias","syriaca","Asclepias_syriaca","no","GKN",39.772882,-74.772184,"",NA,"","","",4.992607843,9.971809194
"125","Bombus_griseocollis","NAT.CIG2012_0604","2012_MAT",2012,1,"6/14/12","MA","PM",4,"T","R","Bombus","griseocollis","","f","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","DPC",39.263113,-74.719499,"",NA,"","","",4.992607843,9.971809194
"126","Bombus_griseocollis","NAT.CIG2012_0152","2012_ABC",2012,1,"6/19/12","AB","AM",2,"C","R","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"ASSY","Asclepias","syriaca","Asclepias","syriaca","Asclepias_syriaca","no","DPC",39.772882,-74.772184,"",NA,"","","",4.992607843,9.971809194
"127","Bombus_griseocollis","NAT.CIG2012_0153","2012_ABC",2012,1,"6/19/12","AB","AM",2,"C","R","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"ASSY","Asclepias","syriaca","Asclepias","syriaca","Asclepias_syriaca","no","DPC",39.772882,-74.772184,"",NA,"","","",4.992607843,9.971809194
"128","Bombus_griseocollis","NAT.CIG2012_0341","2012_BWT",2012,2,"7/2/12","BW","AM",2,"T","L","Bombus","griseocollis","","f","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","Gaillardia_pulchella","yes","GKN",39.536073,-74.932563,"",1,"","","",4.992607843,9.971809194
"129","Bombus_griseocollis","NAT.CIG2012_0155","2012_ABC",2012,1,"6/19/12","AB","AM",2,"C","L","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"ASSY","Asclepias","syriaca","Asclepias","syriaca","Asclepias_syriaca","no","DPC",39.772882,-74.772184,"",NA,"","","",4.992607843,9.971809194
"130","Bombus_griseocollis","NAT.CIG2012_0262","2012_BWT",2012,2,"7/2/12","BW","AM",3,"T","R","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","Gaillardia_pulchella","yes","BGJ",39.536073,-74.932563,"",NA,"","","",4.992607843,9.971809194
"131","Bombus_griseocollis","NAT.CIG2012_0231","2012_ABT",2012,2,"7/9/12","AB","AM",4,"T","L","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"MOFI","Monarda","fistulosa","Monarda","fistulosa","Monarda_fistulosa","yes","DPC",39.780504,-74.767308,"",NA,"","","",4.992607843,9.971809194
"132","Bombus_griseocollis","NAT.CIG2012_0333","2012_ABT",2012,2,"7/9/12","AB","AM",4,"T","R","Bombus","griseocollis","","f","J.Ascher","","0000-00-00","bee",NA,"MOFI","Monarda","fistulosa","Monarda","fistulosa","Monarda_fistulosa","yes","DPC",39.780504,-74.767308,"",NA,"","","",4.992607843,9.971809194
"133","Bombus_griseocollis","NAT.CIG2012_0609","2012_MAT",2012,2,"6/28/12","MA","AM",2,"T","R","Bombus","griseocollis","","f","J.Ascher","","0000-00-00","bee",NA,"MOFI","Monarda","fistulosa","Monarda","fistulosa","Monarda_fistulosa","yes","BGJ",39.263113,-74.719499,"",NA,"","","",4.992607843,9.971809194
"134","Bombus_griseocollis","NAT.CIG2012_0334","2012_ABT",2012,2,"7/9/12","AB","AM",4,"T","R","Bombus","griseocollis","","f","J.Ascher","","0000-00-00","bee",NA,"MOFI","Monarda","fistulosa","Monarda","fistulosa","Monarda_fistulosa","yes","DPC",39.780504,-74.767308,"",NA,"","","",4.992607843,9.971809194
"135","Bombus_griseocollis","NAT.CIG2012_0264","2012_BWT",2012,2,"7/2/12","BW","AM",4,"T","L","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","Gaillardia_pulchella","yes","JWB",39.536073,-74.932563,"",NA,"","","",4.992607843,9.971809194
"136","Bombus_griseocollis","NAT.CIG2012_0163","2012_ABC",2012,1,"6/19/12","AB","AM",2,"C","L","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"ASSY","Asclepias","syriaca","Asclepias","syriaca","Asclepias_syriaca","no","DPC",39.772882,-74.772184,"",NA,"","","",4.992607843,9.971809194
"137","Bombus_griseocollis","NAT.CIG2012_0601","2012_MAT",2012,1,"6/14/12","MA","PM",4,"T","L","Bombus","griseocollis","","f","J.Ascher","","0000-00-00","bee",NA,"ASTU","Asclepias","tuberosa","Asclepias","tuberosa","Asclepias_tuberosa","yes","DPC",39.263113,-74.719499,"",NA,"","","",4.992607843,9.971809194
"138","Bombus_griseocollis","NAT.CIG2012_0309","2012_ABC",2012,1,"6/19/12","AB","AM",2,"C","L","Bombus","griseocollis","","f","J.Ascher","","0000-00-00","bee",NA,"ASSY","Asclepias","syriaca","Asclepias","syriaca","Asclepias_syriaca","no","DPC",39.772882,-74.772184,"",NA,"","","",4.992607843,9.971809194
"139","Bombus_griseocollis","NAT.CIG2012_0234","2012_ABT",2012,2,"7/9/12","AB","PM",1,"T","R","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"MOFI","Monarda","fistulosa","Monarda","fistulosa","Monarda_fistulosa","yes","BGJ",39.780504,-74.767308,"",NA,"","","",4.992607843,9.971809194
"140","Bombus_griseocollis","NAT.CIG2012_0198","2012_ABC",2012,1,"6/19/12","AB","PM",1,"C","R","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"ASSY","Asclepias","syriaca","Asclepias","syriaca","Asclepias_syriaca","no","GKN",39.772882,-74.772184,"",NA,"","","",4.992607843,9.971809194
"141","Bombus_griseocollis","NAT.CIG2012_0595","2012_BWT",2012,2,"7/2/12","BW","PM",3,"T","L","Bombus","griseocollis","","f","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","BGJ",39.536073,-74.932563,"",NA,"","","",4.992607843,9.971809194
"142","Bombus_griseocollis","NAT.CIG2012_0349","2012_ROC",2012,2,"6/26/12","RO","PM",3,"C","L","Bombus","griseocollis","","f","J.Ascher","","0000-00-00","bee",NA,"ASSY","Asclepias","syriaca","Asclepias","syriaca","Asclepias_syriaca","no","GKN",40.885194,-75.013669,"",NA,"","","",4.992607843,9.971809194
"143","Bombus_griseocollis","NAT.CIG2012_0193","2012_ABC",2012,1,"6/19/12","AB","PM",2,"C","L","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"ASSY","Asclepias","syriaca","Asclepias","syriaca","Asclepias_syriaca","no","DPC",39.772882,-74.772184,"",NA,"","","",4.992607843,9.971809194
"144","Bombus_griseocollis","NAT.CIG2012_0578","2012_MAT",2012,2,"6/28/12","MA","PM",4,"T","R","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"MOFI","Monarda","fistulosa","Monarda","fistulosa","Monarda_fistulosa","yes","JWB",39.263113,-74.719499,"",NA,"","","",4.992607843,9.971809194
"145","Bombus_griseocollis","NAT.CIG2012_0625","2012_MAT",2012,2,"6/28/12","MA","PM",4,"T","R","Bombus","griseocollis","","f","J.Ascher","","0000-00-00","bee",NA,"MOFI","Monarda","fistulosa","Monarda","fistulosa","Monarda_fistulosa","yes","JWB",39.263113,-74.719499,"",NA,"","","",4.992607843,9.971809194
"146","Bombus_griseocollis","NAT.CIG2012_0195","2012_ABC",2012,1,"6/19/12","AB","PM",2,"C","L","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"ASSY","Asclepias","syriaca","Asclepias","syriaca","Asclepias_syriaca","no","DPC",39.772882,-74.772184,"",NA,"","","",4.992607843,9.971809194
"147","Bombus_griseocollis","NAT.CIG2012_0339","2012_BWC",2012,2,"7/2/12","BW","AM",2,"C","R","Bombus","griseocollis","","f","J.Ascher","","0000-00-00","bee",NA,"HYPE","Hypericum","perforatum","Hypericum","perforatum","Hypericum_perforatum","no","GKN",39.536493,-74.934855,"",NA,"","","",4.992607843,9.971809194
