uniqueID,sc,year,round,fdate,site,AM_PM,transect,treatment,L_R,genus,species,gs,,sex,detby,Taxonomy_notes,det_date,basicID,non_bee_desc1,plant_code,plant_genus_2013,plant_species_2013,plant_genus,plant_species,genus_species,planted,coll,lat,lon,spec_notes,plant_check1,plant_check2,error_redo,
XCIG2013_2669,2013_BVT,2013,2,7/5/13,BW,PM,2,T,,Bombus,griseocollis,Bombus_griseocollis,,f,J_Gibbs,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,MR,39.536073,-74.932563,,NULL,,,
XCIG2013_2670,2013_BVT,2013,2,7/5/13,BW,PM,2,T,,Bombus,griseocollis,Bombus_griseocollis,,f,J_Gibbs,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,MR,39.536073,-74.932563,,NULL,,,
XCIG2013_2671,2013_BVT,2013,2,7/5/13,BW,PM,2,T,,Bombus,griseocollis,Bombus_griseocollis,,m,J_Gibbs,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,MR,39.536073,-74.932563,,NULL,,,
XCIG2013_2672,2013_BVT,2013,2,7/5/13,BW,PM,2,T,,Bombus,griseocollis,Bombus_griseocollis,,f,J_Gibbs,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,MR,39.536073,-74.932563,,NULL,,,
XCIG2013_2673,2013_BVT,2013,2,7/5/13,BW,PM,2,T,,Bombus,griseocollis,Bombus_griseocollis,,m,J_Gibbs,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,MR,39.536073,-74.932563,,NULL,,,
XCIG2013_2674,2013_BVT,2013,2,7/5/13,BW,PM,2,T,,Bombus,griseocollis,Bombus_griseocollis,,f,J_Gibbs,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,MR,39.536073,-74.932563,,NULL,,,
XCIG2013_2675,2013_BVT,2013,2,7/5/13,BW,PM,2,T,,Bombus,griseocollis,Bombus_griseocollis,,f,J_Gibbs,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,MR,39.536073,-74.932563,,NULL,,,
XCIG2013_2676,2013_BVT,2013,2,7/5/13,BW,PM,2,T,,Bombus,bimaculatus,Bombus_bimaculatus,,m,J_Gibbs,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,MR,39.536073,-74.932563,,NULL,,,
XCIG2013_2677,2013_BVT,2013,2,7/5/13,BW,PM,2,T,,Bombus,griseocollis,Bombus_griseocollis,,m,J_Gibbs,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,MR,39.536073,-74.932563,,NULL,,,
XCIG2013_2678,2013_BVT,2013,2,7/5/13,BW,PM,2,T,,Megachile,pugnata,Megachile_pugnata,,f,J_Gibbs,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,MR,39.536073,-74.932563,,NULL,,,
XCIG2013_2679,2013_BVT,2013,2,7/5/13,BW,PM,2,T,,Melissodes,subillata_seeTN,Melissodes_subillata_seeTN,,m,J_Gibbs,cf,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,MR,39.536073,-74.932563,det_not_100percent_very_long_single_antenna,NULL,,,
XCIG2013_2680,2013_BVT,2013,2,7/5/13,BW,PM,2,T,,Bombus,griseocollis,Bombus_griseocollis,,f,J_Gibbs,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,MR,39.536073,-74.932563,,NULL,,,
XCIG2013_2681,2013_BVT,2013,2,7/5/13,BW,PM,2,T,,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,MR,39.536073,-74.932563,,NULL,,,
XCIG2013_2682,2013_BVT,2013,2,7/5/13,BW,PM,2,T,,Bombus,bimaculatus,Bombus_bimaculatus,,f,J_Gibbs,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,MR,39.536073,-74.932563,,NULL,,,
XCIG2013_2683,2013_BVT,2013,2,7/5/13,BW,PM,2,T,,Bombus,griseocollis,Bombus_griseocollis,,m,J_Gibbs,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,MR,39.536073,-74.932563,,NULL,,,
XCIG2013_2684,2013_BVT,2013,2,7/5/13,BW,AM,2,T,,Megachile,pugnata,Megachile_pugnata,,f,J_Gibbs,,0000-00-00,bee,,ECPU,Echinacea,purpurea,Echinacea,purpurea,Echinacea_purpurea,yes,MR,39.536073,-74.932563,,NULL,,,
XCIG2013_2685,2013_BVT,2013,2,7/5/13,BW,AM,2,T,,Bombus,griseocollis,Bombus_griseocollis,,f,J_Gibbs,,0000-00-00,bee,,ECPU,Echinacea,purpurea,Echinacea,purpurea,Echinacea_purpurea,yes,MR,39.536073,-74.932563,,NULL,,,
XCIG2013_2686,2013_BVT,2013,2,7/5/13,BW,AM,2,T,,Bombus,griseocollis,Bombus_griseocollis,,f,J_Gibbs,,0000-00-00,bee,,ECPU,Echinacea,purpurea,Echinacea,purpurea,Echinacea_purpurea,yes,MR,39.536073,-74.932563,,NULL,,,
XCIG2013_2687,2013_BVT,2013,2,7/5/13,BW,AM,2,T,,Megachile,pugnata,Megachile_pugnata,,m,J_Gibbs,,0000-00-00,bee,,ECPU,Echinacea,purpurea,Echinacea,purpurea,Echinacea_purpurea,yes,MR,39.536073,-74.932563,,NULL,,,
XCIG2013_2688,2013_BVT,2013,2,7/5/13,BW,AM,2,T,,unkown,unkown,unkown_unkown,,,,,0000-00-00,moth,Black_yellow_moth____,ECPU,Echinacea,purpurea,Echinacea,purpurea,Echinacea_purpurea,no,MR,39.536073,-74.932563,,NULL,,,
XCIG2013_2689,2013_BVT,2013,2,7/5/13,BW,AM,2,T,,Lasioglossum,trigeminum,Lasioglossum_trigeminum,,f,J_Gibbs,,0000-00-00,bee,,ECPU,Echinacea,purpurea,Echinacea,purpurea,Echinacea_purpurea,yes,MR,39.536073,-74.932563,,NULL,,,
XCIG2013_2690,2013_BVT,2013,2,7/5/13,BW,AM,2,T,,Lasioglossum,pilosum,Lasioglossum_pilosum,,f,J_Gibbs,,0000-00-00,bee,,ECPU,Echinacea,purpurea,Echinacea,purpurea,Echinacea_purpurea,yes,MR,39.536073,-74.932563,,NULL,,,
XCIG2013_2692,2013_BVT,2013,2,7/5/13,BW,AM,2,T,,Halictus,ligatus,Halictus_ligatus,,f,J_Gibbs,,0000-00-00,bee,,RUHI2,Rudbekia,hirta,Rudbeckia,hirta,Rudbeckia_hirta,yes,MR,39.536073,-74.932563,,NULL,,,
XCIG2013_2693,2013_BVT,2013,2,7/5/13,BW,PM,2,T,,Xylocopa,virginica,Xylocopa_virginica,,f,J_Gibbs,,0000-00-00,bee,,APCA,Apocynum,cannabinum,Apocynum,cannabinum,Apocynum_cannabinum,no,MR,39.536073,-74.932563,,NULL,,,
XCIG2013_2694,2013_BVT,2013,2,7/5/13,BW,PM,2,T,,unkown,unkown,unkown_unkown,,,,,0000-00-00,wasp,Pokey_black_butt_wasp___,APCA,Apocynum,cannabinum,Apocynum,cannabinum,Apocynum_cannabinum,no,MR,39.536073,-74.932563,,NULL,,,
XCIG2013_2695,2013_BVT,2013,2,7/5/13,BW,PM,2,T,,Augochlorella,aurata,Augochlorella_aurata,,f,J_Gibbs,,0000-00-00,bee,,APCA,Apocynum,cannabinum,Apocynum,cannabinum,Apocynum_cannabinum,no,MR,39.536073,-74.932563,,NULL,,,
XCIG2013_2696,2013_BVT,2013,2,7/5/13,BW,PM,2,T,,Lasioglossum,leucozonium,Lasioglossum_leucozonium,,f,J_Gibbs,listed as leucozonium probably spelling error,0000-00-00,bee,,APCA,Apocynum,cannabinum,Apocynum,cannabinum,Apocynum_cannabinum,no,MR,39.536073,-74.932563,,NULL,,,
XCIG2013_2697,2013_BVT,2013,2,7/5/13,BW,PM,2,T,,Lasioglossum,trigeminum,Lasioglossum_trigeminum,,f,J_Gibbs,,0000-00-00,bee,,APCA,Apocynum,cannabinum,Apocynum,cannabinum,Apocynum_cannabinum,no,MR,39.536073,-74.932563,,NULL,,,
XCIG2013_2698,2013_BVT,2013,2,7/5/13,BW,PM,2,T,,Lasioglossum,pilosum,Lasioglossum_pilosum,,m,J_Gibbs,,0000-00-00,bee,,APCA,Apocynum,cannabinum,Apocynum,cannabinum,Apocynum_cannabinum,no,MR,39.536073,-74.932563,,NULL,,,
XCIG2013_2723,2013_BVC,2013,2,7/5/13,BW,AM,1,C,,Halictus,ligatus,Halictus_ligatus,,f,J_Gibbs,,0000-00-00,bee,,ERAN,Erigeron,annuus,Erigeron,annuus,Erigeron_annuus,no,JZ,39.536493,-74.934855,,NULL,,,
XCIG2013_2724,2013_BVC,2013,2,7/5/13,BW,AM,1,C,,unkown,unkown,unkown_unkown,,,,,0000-00-00,wasp,Small_brilliant_green_wasp___,ERAN,Erigeron,annuus,Erigeron,annuus,Erigeron_annuus,no,JZ,39.536493,-74.934855,,NULL,,,
XCIG2013_2725,2013_BVC,2013,2,7/5/13,BW,AM,1,C,,unkown,unkown,unkown_unkown,,,,,0000-00-00,fly,Black_butt_red_spots_fly__,ERAN,Erigeron,annuus,Erigeron,annuus,Erigeron_annuus,no,JZ,39.536493,-74.934855,,NULL,,,
XCIG2014_1259,2014_BWC,2014,1,6/18/14,BW,AM,1,C,NULL,,,_,,,,Non-Bee ,12/1/14,wasp,NA,ERAN,NA,NA,Erigeron,annuus,Erigeron_annuus,NA,JZ,39.536493,-74.934855,NA,NA,NA,NA,
XCIG2014_1260,2014_BWC,2014,1,6/18/14,BW,AM,1,C,NULL,Lasioglossum,hitchensi,Lasioglossum_hitchensi,,f,Gibbs,,12/1/14,bee,NA,ERAN,NA,NA,Erigeron,annuus,Erigeron_annuus,NA,JZ,39.536493,-74.934855,NA,NA,NA,NA,
XCIG2014_1244,2014_BWC,2014,1,6/18/14,BW,AM,2,C,NULL,,,_,,,,Non-Bee ,12/1/14,verify_nonbee,NA,ERAN,NA,NA,Erigeron,annuus,Erigeron_annuus,NA,JZ,39.536493,-74.934855,NA,NA,NA,NA,
XCIG2014_1245,2014_BWC,2014,1,6/18/14,BW,AM,2,C,NULL,Lasioglossum,pilosum,Lasioglossum_pilosum,,f,Gibbs,,12/1/14,bee,NA,ERAN,NA,NA,Erigeron,annuus,Erigeron_annuus,NA,JZ,39.536493,-74.934855,NA,NA,NA,NA,
XCIG2014_1246,2014_BWC,2014,1,6/18/14,BW,AM,2,C,NULL,Lasioglossum,pilosum,Lasioglossum_pilosum,,f,Gibbs,,12/1/14,bee,NA,ERAN,NA,NA,Erigeron,annuus,Erigeron_annuus,NA,JZ,39.536493,-74.934855,NA,NA,NA,NA,
XCIG2013_2707,2013_BVT,2013,2,7/5/13,BW,AM,2,T,,Bombus,griseocollis_seeTN,Bombus_griseocollis_seeTN,,f,J_Gibbs,cf,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,MR,39.536073,-74.932563,det_not_100percent,NULL,,,
XCIG2013_2708,2013_BVT,2013,2,7/5/13,BW,AM,2,T,,Bombus,griseocollis,Bombus_griseocollis,,f,J_Gibbs,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,MR,39.536073,-74.932563,,NULL,,,
XCIG2013_2709,2013_BVT,2013,2,7/5/13,BW,AM,2,T,,Halictus,ligatus,Halictus_ligatus,,f,J_Gibbs,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,MR,39.536073,-74.932563,,NULL,,,
XCIG2013_2710,2013_BVT,2013,2,7/5/13,BW,AM,2,T,,Halictus,ligatus,Halictus_ligatus,,f,J_Gibbs,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,MR,39.536073,-74.932563,,NULL,,,
XCIG2013_2711,2013_BVT,2013,2,7/5/13,BW,AM,2,T,,Bombus,griseocollis,Bombus_griseocollis,,f,J_Gibbs,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,MR,39.536073,-74.932563,,NULL,,,
XCIG2013_2712,2013_BVT,2013,2,7/5/13,BW,AM,2,T,,Bombus,griseocollis,Bombus_griseocollis,,f,J_Gibbs,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,MR,39.536073,-74.932563,,NULL,,,
XCIG2013_2713,2013_BVT,2013,2,7/5/13,BW,AM,2,T,,Bombus,perplexus,Bombus_perplexus,,m,J_Gibbs,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,MR,39.536073,-74.932563,,NULL,,,
XCIG2013_2714,2013_BVT,2013,2,7/5/13,BW,AM,2,T,,Bombus,bimaculatus,Bombus_bimaculatus,,m,J_Gibbs,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,MR,39.536073,-74.932563,,NULL,,,
XCIG2013_2715,2013_BVT,2013,2,7/5/13,BW,AM,2,T,,Bombus,griseocollis,Bombus_griseocollis,,m,J_Gibbs,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,MR,39.536073,-74.932563,,NULL,,,
XCIG2013_2716,2013_BVT,2013,2,7/5/13,BW,AM,2,T,,Bombus,griseocollis,Bombus_griseocollis,,f,J_Gibbs,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,MR,39.536073,-74.932563,,NULL,,,
XCIG2013_2717,2013_BVT,2013,2,7/5/13,BW,AM,2,T,,Halictus,ligatus,Halictus_ligatus,,f,J_Gibbs,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,MR,39.536073,-74.932563,,NULL,,,
XCIG2013_2718,2013_BVT,2013,2,7/5/13,BW,AM,2,T,,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,MR,39.536073,-74.932563,,NULL,,,
XCIG2013_2719,2013_BVT,2013,2,7/5/13,BW,AM,2,T,,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,MR,39.536073,-74.932563,,NULL,,,
XCIG2013_2720,2013_BVT,2013,2,7/5/13,BW,AM,2,T,,Lasioglossum,pilosum,Lasioglossum_pilosum,,f,J_Gibbs,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,MR,39.536073,-74.932563,,NULL,,,
XCIG2013_2721,2013_BVT,2013,2,7/5/13,BW,AM,2,T,,unkown,unkown,unkown_unkown,,,,,0000-00-00,wasp,Rough_black_yellow_striped_butt_wasp_,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,no,MR,39.536073,-74.932563,,NULL,,,
XCIG2013_2722,2013_BVT,2013,2,7/5/13,BW,AM,2,T,,Bombus,griseocollis,Bombus_griseocollis,,f,J_Gibbs,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,MR,39.536073,-74.932563,,NULL,,,
XCIG2014_1247,2014_BWC,2014,1,6/18/14,BW,AM,2,C,NULL,Lasioglossum,hitchensi,Lasioglossum_hitchensi,,f,Gibbs,,12/1/14,bee,NA,ERAN,NA,NA,Erigeron,annuus,Erigeron_annuus,NA,JZ,39.536493,-74.934855,NA,NA,NA,NA,
XCIG2014_1248,2014_BWC,2014,1,6/18/14,BW,AM,2,C,NULL,Lasioglossum,hitchensi,Lasioglossum_hitchensi,,f,Gibbs,,12/1/14,bee,NA,ERAN,NA,NA,Erigeron,annuus,Erigeron_annuus,NA,JZ,39.536493,-74.934855,NA,NA,NA,NA,
XCIG2014_1249,2014_BWC,2014,1,6/18/14,BW,AM,2,C,NULL,Hylaeus,mesillae,Hylaeus_mesillae,,f,Gibbs,,12/1/14,bee,NA,ERAN,NA,NA,Erigeron,annuus,Erigeron_annuus,NA,JZ,39.536493,-74.934855,NA,NA,NA,NA,
XCIG2013_2726,2013_BVT,2013,2,7/5/13,BW,AM,2,T,,Bombus,bimaculatus,Bombus_bimaculatus,,m,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,MR,39.536073,-74.932563,,NULL,,,
XCIG2013_2727,2013_BVT,2013,2,7/5/13,BW,AM,2,T,,Bombus,bimaculatus,Bombus_bimaculatus,,m,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,MR,39.536073,-74.932563,,NULL,,,
XCIG2013_2728,2013_BVT,2013,2,7/5/13,BW,PM,3,T,,Halictus,ligatus,Halictus_ligatus,,f,J_Gibbs,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,JZ,39.536073,-74.932563,,NULL,,,
XCIG2013_2729,2013_BVT,2013,2,7/5/13,BW,PM,3,T,,Bombus,griseocollis,Bombus_griseocollis,,m,J_Gibbs,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,JZ,39.536073,-74.932563,,NULL,,,
XCIG2013_2730,2013_BVT,2013,2,7/5/13,BW,PM,3,T,,Melissodes,subillata,Melissodes_subillata,,f,J_Gibbs,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,JZ,39.536073,-74.932563,,NULL,,,
XCIG2013_2731,2013_BVT,2013,2,7/5/13,BW,PM,3,T,,Megachile,pugnata,Megachile_pugnata,,f,J_Gibbs,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,JZ,39.536073,-74.932563,,NULL,,,
XCIG2013_2732,2013_BVT,2013,2,7/5/13,BW,PM,3,T,,Bombus,bimaculatus,Bombus_bimaculatus,,f,J_Gibbs,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,JZ,39.536073,-74.932563,,NULL,,,
XCIG2013_2733,2013_BVT,2013,2,7/5/13,BW,PM,3,T,,Halictus,ligatus,Halictus_ligatus,,f,J_Gibbs,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,JZ,39.536073,-74.932563,,NULL,,,
XCIG2013_2734,2013_BVT,2013,2,7/5/13,BW,PM,3,T,,Melissodes,subillata,Melissodes_subillata,,f,J_Gibbs,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,JZ,39.536073,-74.932563,,NULL,,,
XCIG2013_2735,2013_BVT,2013,2,7/5/13,BW,PM,3,T,,Lasioglossum,pilosum,Lasioglossum_pilosum,,f,J_Gibbs,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,JZ,39.536073,-74.932563,,NULL,,,
XCIG2013_2736,2013_BVT,2013,2,7/5/13,BW,PM,3,T,,Lasioglossum,pilosum,Lasioglossum_pilosum,,f,J_Gibbs,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,JZ,39.536073,-74.932563,,NULL,,,
XCIG2013_2737,2013_BVT,2013,2,7/5/13,BW,PM,3,T,,Bombus,griseocollis,Bombus_griseocollis,,m,J_Gibbs,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,JZ,39.536073,-74.932563,,NULL,,,
XCIG2013_2738,2013_BVT,2013,2,7/5/13,BW,PM,3,T,,Bombus,bimaculatus,Bombus_bimaculatus,,f,J_Gibbs,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,JZ,39.536073,-74.932563,,NULL,,,
XCIG2013_2739,2013_BVT,2013,2,7/5/13,BW,PM,3,T,,Bombus,griseocollis,Bombus_griseocollis,,f,J_Gibbs,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,JZ,39.536073,-74.932563,,NULL,,,
XCIG2013_2740,2013_BVT,2013,2,7/5/13,BW,PM,3,T,,Bombus,griseocollis,Bombus_griseocollis,,m,J_Gibbs,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,JZ,39.536073,-74.932563,,NULL,,,
XCIG2013_2741,2013_BVT,2013,2,7/5/13,BW,PM,3,T,,Bombus,griseocollis,Bombus_griseocollis,,f,J_Gibbs,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,JZ,39.536073,-74.932563,,NULL,,,
XCIG2013_2742,2013_BVT,2013,2,7/5/13,BW,PM,3,T,,Bombus,griseocollis,Bombus_griseocollis,,m,J_Gibbs,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,JZ,39.536073,-74.932563,,NULL,,,
XCIG2013_2743,2013_BVT,2013,2,7/5/13,BW,PM,3,T,,Bombus,griseocollis,Bombus_griseocollis,,m,J_Gibbs,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,JZ,39.536073,-74.932563,,NULL,,,
XCIG2013_2744,2013_BVT,2013,2,7/5/13,BW,AM,3,T,,Halictus,ligatus,Halictus_ligatus,,f,J_Gibbs,,0000-00-00,bee,,COTI3,Coreopsis,tinctoria,Coreopsis,tinctoria,Coreopsis_tinctoria,yes,JZ,39.536073,-74.932563,,1,,,
XCIG2013_2745,2013_BVT,2013,2,7/5/13,BW,AM,3,T,,Lasioglossum,pilosum,Lasioglossum_pilosum,,f,J_Gibbs,,0000-00-00,bee,,COTI3,Coreopsis,tinctoria,Coreopsis,tinctoria,Coreopsis_tinctoria,yes,JZ,39.536073,-74.932563,,1,,,
XCIG2013_2746,2013_BVT,2013,2,7/5/13,BW,AM,3,T,,unkown,unkown,unkown_unkown,,,,,0000-00-00,fly,Cow_wing_fly____,COLA5,Coreopsis,lanceolata,Coreopsis,lanceolata,Coreopsis_lanceolata,no,JZ,39.536073,-74.932563,,NULL,,,
XCIG2013_2747,2013_BVT,2013,2,7/5/13,BW,AM,3,T,,Melissodes,trinodis_seeTN,Melissodes_trinodis_seeTN,,f,J_Gibbs,cf,0000-00-00,bee,,COLA5,Coreopsis,lanceolata,Coreopsis,lanceolata,Coreopsis_lanceolata,yes,JZ,39.536073,-74.932563,det_not_100percent,NULL,,,
XCIG2013_2749,2013_BVT,2013,2,7/5/13,BW,AM,3,T,,Halictus,ligatus,Halictus_ligatus,,f,J_Gibbs,,0000-00-00,bee,,COLA5,Coreopsis,lanceolata,Coreopsis,lanceolata,Coreopsis_lanceolata,yes,JZ,39.536073,-74.932563,,NULL,,,
XCIG2013_2750,2013_BVT,2013,2,7/5/13,BW,AM,3,T,,Melissodes,subillata,Melissodes_subillata,,f,J_Gibbs,,0000-00-00,bee,,COLA5,Coreopsis,lanceolata,Coreopsis,lanceolata,Coreopsis_lanceolata,yes,JZ,39.536073,-74.932563,,NULL,,,
XCIG2013_2751,2013_BVT,2013,2,7/5/13,BW,AM,3,T,,Halictus,ligatus,Halictus_ligatus,,f,J_Gibbs,,0000-00-00,bee,,COLA5,Coreopsis,lanceolata,Coreopsis,lanceolata,Coreopsis_lanceolata,yes,JZ,39.536073,-74.932563,,NULL,,,
XCIG2013_2752,2013_BVT,2013,2,7/5/13,BW,AM,3,T,,Lasioglossum,pectorale,Lasioglossum_pectorale,,f,J_Gibbs,,0000-00-00,bee,,COLA5,Coreopsis,lanceolata,Coreopsis,lanceolata,Coreopsis_lanceolata,yes,JZ,39.536073,-74.932563,,NULL,,,
XCIG2013_2753,2013_BVT,2013,2,7/5/13,BW,AM,3,T,,Bombus,bimaculatus,Bombus_bimaculatus,,f,J_Gibbs,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,JZ,39.536073,-74.932563,,NULL,,,
XCIG2013_2754,2013_BVT,2013,2,7/5/13,BW,AM,3,T,,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,JZ,39.536073,-74.932563,,NULL,,,
XCIG2013_2755,2013_BVT,2013,2,7/5/13,BW,AM,3,T,,Bombus,griseocollis,Bombus_griseocollis,,m,J_Gibbs,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,JZ,39.536073,-74.932563,,NULL,,,
XCIG2013_2756,2013_BVT,2013,2,7/5/13,BW,AM,3,T,,Lasioglossum,pilosum,Lasioglossum_pilosum,,f,J_Gibbs,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,JZ,39.536073,-74.932563,,NULL,,,
XCIG2013_2757,2013_BVT,2013,2,7/5/13,BW,AM,3,T,,Lasioglossum,pilosum,Lasioglossum_pilosum,,f,J_Gibbs,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,JZ,39.536073,-74.932563,,NULL,,,
XCIG2013_2758,2013_BVT,2013,2,7/5/13,BW,AM,3,T,,Lasioglossum,pilosum,Lasioglossum_pilosum,,f,J_Gibbs,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,JZ,39.536073,-74.932563,,NULL,,,
XCIG2013_2759,2013_BVT,2013,2,7/5/13,BW,PM,3,T,,Melissodes,subillata,Melissodes_subillata,,f,J_Gibbs,,0000-00-00,bee,,COLA5,Coreopsis,lanceolata,Coreopsis,lanceolata,Coreopsis_lanceolata,yes,JZ,39.536073,-74.932563,,NULL,,,
XCIG2013_2761,2013_BVT,2013,2,7/5/13,BW,PM,3,T,,Melissodes,subillata,Melissodes_subillata,,f,J_Gibbs,,0000-00-00,bee,,COLA5,Coreopsis,lanceolata,Coreopsis,lanceolata,Coreopsis_lanceolata,yes,JZ,39.536073,-74.932563,,NULL,,,
XCIG2013_2762,2013_BVT,2013,2,7/5/13,BW,PM,3,T,,Melissodes,subillata,Melissodes_subillata,,f,J_Gibbs,,0000-00-00,bee,,COLA5,Coreopsis,lanceolata,Coreopsis,lanceolata,Coreopsis_lanceolata,yes,JZ,39.536073,-74.932563,,NULL,,,
