uniqueID,sc,year,round,fdate,site,AM_PM,transect,treatment,L_R,genus,species,ssp,sex,detby,Taxonomy_notes,det_date,basicID,non_bee_desc1,plant_code,plant_genus_2013,plant_species_2013,plant_genus,plant_species,planted,coll,lat,lon,spec_notes,plant_check1,plant_check2,error_redo,problem.,Problem,status,project
NCIG2013_6554,2013_MUT,2013,3,2013-08-16,MU,AM,4,T,L,Ceratina,calcarata,NA,f,J_Gibbs,,11/11/13,bee,1,Solidago,CHECK,CHECK,Solidago,gigantea,yes,MR,40.610223,-74.908613,,2,NA,,,NA,KEPT,Davis_CIG
NCIG2013_6570,2013_MUT,2013,3,2013-08-16,MU,AM,4,T,L,Bombus,impatiens,NA,f,J_Gibbs,,11/11/13,bee,1,Solidago,CHECK,CHECK,Solidago,gigantea,yes,MR,40.610223,-74.908613,,2,NA,,,NA,CHECK,Davis_CIG
NCIG2013_6573,2013_MUT,2013,3,2013-08-16,MU,AM,4,T,L,Hylaeus,modestus,NA,f,J_Gibbs,,11/11/13,bee,1,Solidago,CHECK,CHECK,Solidago,gigantea,yes,MR,40.610223,-74.908613,,2,NA,,,NA,KEPT,Davis_CIG
NCIG2013_6574,2013_MUT,2013,3,2013-08-16,MU,AM,4,T,L,Hylaeus,affinis,NA,f,J_Gibbs,,11/11/13,bee,1,Solidago,CHECK,CHECK,Solidago,gigantea,yes,MR,40.610223,-74.908613,,2,NA,,,NA,KEPT,Davis_CIG
NCIG2013_6575,2013_MUT,2013,3,2013-08-16,MU,AM,4,T,L,Hylaeus,modestus,NA,f,J_Gibbs,,11/11/13,bee,1,Solidago,CHECK,CHECK,Solidago,gigantea,yes,MR,40.610223,-74.908613,,2,NA,,,NA,KEPT,Davis_CIG
NCIG2013_6576,2013_MUT,2013,3,2013-08-16,MU,AM,4,T,L,Hylaeus,modestus,NA,f,J_Gibbs,,11/11/13,bee,1,Solidago,CHECK,CHECK,Solidago,gigantea,yes,MR,40.610223,-74.908613,,2,NA,,,NA,KEPT,Davis_CIG
NCIG2013_6577,2013_MUT,2013,3,2013-08-16,MU,AM,4,T,L,Hylaeus,modestus,NA,f,J_Gibbs,,11/11/13,bee,1,Solidago,CHECK,CHECK,Solidago,gigantea,yes,MR,40.610223,-74.908613,,2,NA,,,NA,KEPT,Davis_CIG
NCIG2013_6578,2013_MUT,2013,3,2013-08-16,MU,AM,4,T,L,Hylaeus,modestus,NA,f,J_Gibbs,,11/11/13,bee,1,Solidago,CHECK,CHECK,Solidago,gigantea,yes,MR,40.610223,-74.908613,,2,NA,,,NA,KEPT,Davis_CIG
NCIG2013_6579,2013_MUT,2013,3,2013-08-16,MU,AM,4,T,L,Hylaeus,modestus,NA,f,J_Gibbs,,11/11/13,bee,1,Solidago,CHECK,CHECK,Solidago,gigantea,yes,MR,40.610223,-74.908613,,2,NA,,,NA,KEPT,Davis_CIG
NCIG2013_6580,2013_MUT,2013,3,2013-08-16,MU,AM,4,T,L,Ceratina,calcarata,NA,f,J_Gibbs,,11/11/13,bee,1,Solidago,CHECK,CHECK,Solidago,gigantea,yes,MR,40.610223,-74.908613,,2,NA,,,NA,KEPT,Davis_CIG
NCIG2013_5199,2013_MUT,2013,3,2013-08-16,MU,PM,1,T,R,Bombus,impatiens,NA,f,J_Gibbs,,11/11/13,bee,1,SOLIDAGO,CHECK,CHECK,Solidago,gigantea,yes,AC,40.610223,-74.908613,,2,NA,,,NA,CHECK,Davis_NJ_CIG
NCIG2013_6601,2013_MUT,2013,3,2013-08-16,MU,PM,1,T,R,Bombus,impatiens,NA,f,J_Gibbs,,11/11/13,bee,1,SOLIDAGO,CHECK,CHECK,Solidago,gigantea,yes,AC,40.610223,-74.908613,,2,NA,2ndp,,NA,CHECK,Davis_NJ_CIG
NCIG2013_6604,2013_MUT,2013,3,2013-08-16,MU,PM,1,T,R,Ceratina,strenua,NA,f,J_Gibbs,,11/11/13,bee,1,SOLIDAGO,CHECK,CHECK,Solidago,gigantea,yes,AC,40.610223,-74.908613,,2,NA,2ndp,,NA,KEPT,Davis_NJ_CIG
NCIG2013_6605,2013_MUT,2013,3,2013-08-16,MU,PM,1,T,R,Ceratina,calcarata,NA,f,J_Gibbs,,11/11/13,bee,1,SOLIDAGO,CHECK,CHECK,Solidago,gigantea,yes,AC,40.610223,-74.908613,,2,NA,2ndp,,NA,KEPT,Davis_NJ_CIG
NCIG2013_6606,2013_MUT,2013,3,2013-08-16,MU,PM,1,T,R,Ceratina,strenua,NA,f,J_Gibbs,,11/11/13,bee,1,SOLIDAGO,CHECK,CHECK,Solidago,gigantea,yes,AC,40.610223,-74.908613,,2,NA,2ndp,,NA,KEPT,Davis_NJ_CIG
NCIG2013_6607,2013_MUT,2013,3,2013-08-16,MU,PM,1,T,R,Ceratina,calcarata,NA,f,J_Gibbs,,11/11/13,bee,1,SOLIDAGO,CHECK,CHECK,Solidago,gigantea,yes,AC,40.610223,-74.908613,,2,NA,2ndp,,NA,KEPT,Davis_NJ_CIG
NCIG2013_6608,2013_MUT,2013,3,2013-08-16,MU,PM,1,T,R,Hylaeus,modestus,NA,m,J_Gibbs,,11/11/13,bee,1,SOLIDAGO,CHECK,CHECK,Solidago,gigantea,yes,AC,40.610223,-74.908613,,2,NA,2ndp,,NA,KEPT,Davis_NJ_CIG
NCIG2013_6627,2013_MUT,2013,3,2013-08-16,MU,PM,2,T,R,Bombus,impatiens,NA,f,J_Gibbs,,11/11/13,bee,1,SOLIDAGO,CHECK,CHECK,Solidago,gigantea,yes,MR,40.610223,-74.908613,,2,NA,2ndp,,NA,CHECK,Davis_NJ_CIG
NCIG2013_6628,2013_MUT,2013,3,2013-08-16,MU,PM,2,T,R,Bombus,impatiens,NA,f,J_Gibbs,,11/11/13,bee,1,SOLIDAGO,CHECK,CHECK,Solidago,gigantea,yes,MR,40.610223,-74.908613,,2,NA,2ndp,,NA,CHECK,Davis_NJ_CIG
NCIG2013_6617,2013_MUT,2013,3,2013-08-16,MU,PM,3,T,R,Bombus,impatiens,NA,f,J_Gibbs,,11/11/13,bee,1,SOLIDAGO,CHECK,CHECK,Solidago,gigantea,yes,AC,40.610223,-74.908613,,2,NA,2ndp,,NA,CHECK,Davis_CIG
NCIG2013_6622,2013_MUT,2013,3,2013-08-16,MU,PM,3,T,R,Bombus,impatiens,NA,f,J_Gibbs,,11/11/13,bee,1,SOLIDAGO,CHECK,CHECK,Solidago,gigantea,yes,MR,40.610223,-74.908613,,2,NA,Collector_was_wrong_for_2,,NA,CHECK,Davis_CIG
NCIG2013_6623,2013_MUT,2013,3,2013-08-16,MU,PM,3,T,R,Bombus,impatiens,NA,f,J_Gibbs,,11/11/13,bee,1,SOLIDAGO,CHECK,CHECK,Solidago,gigantea,yes,MR,40.610223,-74.908613,,2,NA,Collector_was_wrong_for_2,,NA,CHECK,Davis_CIG
NCIG2013_6624,2013_MUT,2013,3,2013-08-16,MU,PM,3,T,R,Bombus,impatiens,NA,f,J_Gibbs,,11/11/13,bee,1,SOLIDAGO,CHECK,CHECK,Solidago,gigantea,yes,MR,40.610223,-74.908613,,2,NA,Collector_was_wrong_for_2,,NA,CHECK,Davis_CIG
NCIG2013_6625,2013_MUT,2013,3,2013-08-16,MU,PM,3,T,R,Bombus,impatiens,NA,f,J_Gibbs,,11/11/13,bee,1,SOLIDAGO,CHECK,CHECK,Solidago,gigantea,yes,MR,40.610223,-74.908613,,2,NA,Collector_was_wrong_for_2,,NA,CHECK,Davis_CIG
NCIG2013_6626,2013_MUT,2013,3,2013-08-16,MU,PM,3,T,R,Bombus,impatiens,NA,f,J_Gibbs,,11/11/13,bee,1,SOLIDAGO,CHECK,CHECK,Solidago,gigantea,yes,MR,40.610223,-74.908613,,2,NA,Collector_was_wrong_for_2,,NA,CHECK,Davis_CIG
NCIG2013_6590,2013_MUT,2013,3,2013-08-16,MU,PM,4,T,L,Bombus,impatiens,NA,f,J_Gibbs,,11/11/13,bee,1,Solidago,CHECK,CHECK,Solidago,gigantea,yes,MR,40.610223,-74.908613,,2,NA,,,NA,CHECK,Davis_CIG
NCIG2013_6591,2013_MUT,2013,3,2013-08-16,MU,PM,4,T,L,Bombus,impatiens,NA,f,J_Gibbs,,11/11/13,bee,1,Solidago,CHECK,CHECK,Solidago,gigantea,yes,MR,40.610223,-74.908613,,2,NA,,,NA,CHECK,Davis_CIG
NCIG2013_6592,2013_MUT,2013,3,2013-08-16,MU,PM,4,T,L,Bombus,impatiens,NA,f,J_Gibbs,,11/11/13,bee,1,Solidago,CHECK,CHECK,Solidago,gigantea,yes,MR,40.610223,-74.908613,,2,NA,,,NA,CHECK,Davis_CIG
NCIG2013_6593,2013_MUT,2013,3,2013-08-16,MU,PM,4,T,L,Bombus,impatiens,NA,f,J_Gibbs,,11/11/13,bee,1,Solidago,CHECK,CHECK,Solidago,gigantea,yes,MR,40.610223,-74.908613,,2,NA,,,NA,CHECK,Davis_CIG
NCIG2013_6595,2013_MUT,2013,3,2013-08-16,MU,PM,4,T,L,unkown,unkown,NA,,,,11/11/13,fly,51,Solidago,CHECK,CHECK,Solidago,gigantea,no,MR,40.610223,-74.908613,,2,NA,,,NA,KEPT,Davis_CIG
NCIG2013_5198,2013_MUC,2013,3,2013-08-16,MU,AM,1,C,R,Xylocopa,virginica,NA,f,J_Gibbs,,11/11/13,bee,1,TALLFRECKLE,CHECK,CHECK,TALLFRECKLE,CHECK,no,AC,40.609513,-74.91145,,2,NA,,yes,NA,CHECK,Davis_NJ_CIG
NCIG2013_6681,2013_MUT,2013,3,2013-08-16,MU,AM,2,T,L,Halictus,ligatus,NA,f,J_Gibbs,,11/11/13,bee,1,VENO,Vernonia,noveboracensis,Vernonia,noveboracensis,yes,MR,40.610223,-74.908613,,3,NA,2ndp,,NA,KEPT,Davis_NJ_CIG
NCIG2013_6682,2013_MUT,2013,3,2013-08-16,MU,AM,2,T,L,Melissodes,denticulata,NA,m,J_Gibbs,,11/11/13,bee,1,VENO,Vernonia,noveboracensis,Vernonia,noveboracensis,no,MR,40.610223,-74.908613,,3,NA,2ndp,,NA,KEPT,Davis_NJ_CIG
NCIG2013_6683,2013_MUT,2013,3,2013-08-16,MU,AM,2,T,L,unkown,unkown,NA,,,,11/11/13,fly,55,VENO,Vernonia,noveboracensis,Vernonia,noveboracensis,no,MR,40.610223,-74.908613,Fly,3,NA,2ndp,,NA,KEPT,Davis_NJ_CIG
NCIG2013_6684,2013_MUT,2013,3,2013-08-16,MU,AM,2,T,L,unkown,unkown,NA,,,,11/11/13,fly,55,VENO,Vernonia,noveboracensis,Vernonia,noveboracensis,no,MR,40.610223,-74.908613,Fly,3,NA,2ndp,,NA,KEPT,Davis_NJ_CIG
NCIG2013_6685,2013_MUT,2013,3,2013-08-16,MU,AM,2,T,L,unkown,unkown,NA,,,,11/11/13,fly,55,VENO,Vernonia,noveboracensis,Vernonia,noveboracensis,no,MR,40.610223,-74.908613,Fly,3,NA,2ndp,,NA,KEPT,Davis_NJ_CIG
NCIG2013_6686,2013_MUT,2013,3,2013-08-16,MU,AM,2,T,L,Bombus,impatiens,NA,f,J_Gibbs,,11/11/13,bee,1,VENO,Vernonia,noveboracensis,Vernonia,noveboracensis,yes,MR,40.610223,-74.908613,,3,NA,2ndp,,NA,CHECK,Davis_NJ_CIG
NCIG2013_6687,2013_MUT,2013,3,2013-08-16,MU,AM,2,T,L,Bombus,impatiens,NA,f,J_Gibbs,,11/11/13,bee,1,VENO,Vernonia,noveboracensis,Vernonia,noveboracensis,yes,MR,40.610223,-74.908613,,3,NA,2ndp,,NA,CHECK,Davis_NJ_CIG
NCIG2013_6688,2013_MUT,2013,3,2013-08-16,MU,AM,2,T,L,Bombus,impatiens,NA,f,J_Gibbs,,11/11/13,bee,1,VENO,Vernonia,noveboracensis,Vernonia,noveboracensis,yes,MR,40.610223,-74.908613,,3,NA,2ndp,,NA,CHECK,Davis_NJ_CIG
NCIG2013_5171,2013_MUC,2013,3,2013-08-16,MU,AM,4,C,L,Lasioglossum,versatum,NA,f,J_Gibbs,,11/11/13,bee,1,YELLOWROSE,CHECK,CHECK,Agrimonia,parviflora,no,MR,40.609513,-74.91145,,2,NA,,,NA,KEPT,Davis_CIG
NCIG2013_5231,2013_MUC,2013,3,2013-08-16,MU,AM,4,C,R,Ceratina,strenua,NA,f,J_Gibbs,,11/11/13,bee,1,YELLOWROSE,CHECK,CHECK,Agrimonia,parviflora,no,MR,40.609513,-74.91145,,2,NA,,,NA,KEPT,Davis_CIG
NCIG2013_6434,2013_PUT,2013,3,2013-08-14,PU,PM,1,T,L,Halictus,ligatus,NA,m,J_Gibbs,,11/11/13,bee,1,Boneset,CHECK,CHECK,Eupatorium,perfoliatum,yes,MR,39.951065,-77.241008,,2,NA,,,NA,KEPT,Davis_CIG
NCIG2013_6435,2013_PUT,2013,3,2013-08-14,PU,PM,1,T,L,unkown,unkown,NA,,,,11/11/13,fly,21,Boneset,CHECK,CHECK,Eupatorium,perfoliatum,no,MR,39.951065,-77.241008,,2,NA,,,NA,KEPT,Davis_CIG
NCIG2013_6436,2013_PUT,2013,3,2013-08-14,PU,PM,1,T,L,Halictus,ligatus,NA,f,J_Gibbs,,11/11/13,bee,1,Boneset,CHECK,CHECK,Eupatorium,perfoliatum,yes,MR,39.951065,-77.241008,,2,NA,,,NA,KEPT,Davis_CIG
NCIG2013_6437,2013_PUT,2013,3,2013-08-14,PU,PM,1,T,L,Halictus,ligatus,NA,f,J_Gibbs,,11/11/13,bee,1,Boneset,CHECK,CHECK,Eupatorium,perfoliatum,yes,MR,39.951065,-77.241008,,2,NA,,,NA,KEPT,Davis_CIG
NCIG2013_6438,2013_PUT,2013,3,2013-08-14,PU,PM,1,T,L,Lasioglossum,pilosum,NA,f,J_Gibbs,,11/11/13,bee,1,Boneset,CHECK,CHECK,Eupatorium,perfoliatum,yes,MR,39.951065,-77.241008,,2,NA,,,NA,KEPT,Davis_CIG
NCIG2013_6497,2013_PUT,2013,3,2013-08-14,PU,AM,2,T,L,Anthidium,manicatum,NA,m,J_Gibbs,,11/11/13,bee,1,Burdock,CHECK,CHECK,Arctium,minus,no,MR,39.951065,-77.241008,,2,NA,,,NA,KEPT,Davis_CIG
NCIG2013_6472,2013_PUT,2013,3,2013-08-14,PU,AM,3,T,L,Bombus,vagans,NA,f,J_Gibbs,,11/11/13,bee,1,CIVU_questionmark,CHECK,CHECK,Cirsium,vulgare,no,AC,39.951065,-77.241008,,2,NA,,,NA,KEPT,Davis_CIG
NCIG2013_6473,2013_PUT,2013,3,2013-08-14,PU,AM,3,T,L,Bombus,vagans,NA,f,J_Gibbs,,11/11/13,bee,1,CIVU_questionmark,CHECK,CHECK,Cirsium,vulgare,no,AC,39.951065,-77.241008,,2,NA,,,NA,KEPT,Davis_CIG
NCIG2013_6474,2013_PUT,2013,3,2013-08-14,PU,AM,3,T,L,Bombus,vagans,NA,f,J_Gibbs,,11/11/13,bee,1,CIVU_questionmark,CHECK,CHECK,Cirsium,vulgare,no,AC,39.951065,-77.241008,,2,NA,,,NA,KEPT,Davis_CIG
NCIG2013_6475,2013_PUT,2013,3,2013-08-14,PU,AM,3,T,L,Halictus,ligatus,NA,f,J_Gibbs,,11/11/13,bee,1,CIVU_questionmark,CHECK,CHECK,Cirsium,vulgare,no,AC,39.951065,-77.241008,,2,NA,,,NA,KEPT,Davis_CIG
NCIG2013_6476,2013_PUT,2013,3,2013-08-14,PU,AM,3,T,L,Lasioglossum,pilosum,NA,f,J_Gibbs,,11/11/13,bee,1,CIVU_questionmark,CHECK,CHECK,Cirsium,vulgare,no,AC,39.951065,-77.241008,,2,NA,,,NA,KEPT,Davis_CIG
NCIG2013_6428,2013_PUT,2013,3,2013-08-14,PU,PM,3,T,L,Bombus,vagans,NA,f,J_Gibbs,,11/11/13,bee,1,CIVU_questionmark,CHECK,CHECK,Cirsium,vulgare,no,AC,39.951065,-77.241008,,2,NA,,,NA,KEPT,Davis_CIG
NCIG2013_6429,2013_PUT,2013,3,2013-08-14,PU,PM,3,T,L,Bombus,vagans,NA,f,J_Gibbs,,11/11/13,bee,1,CIVU_questionmark,CHECK,CHECK,Cirsium,vulgare,no,AC,39.951065,-77.241008,,2,NA,,,NA,KEPT,Davis_CIG
NCIG2013_6430,2013_PUT,2013,3,2013-08-14,PU,PM,3,T,L,Bombus,vagans,NA,f,J_Gibbs,,11/11/13,bee,1,CIVU_questionmark,CHECK,CHECK,Cirsium,vulgare,no,AC,39.951065,-77.241008,,2,NA,,,NA,KEPT,Davis_CIG
NCIG2013_6431,2013_PUT,2013,3,2013-08-14,PU,PM,3,T,L,Halictus,ligatus,NA,f,J_Gibbs,,11/11/13,bee,1,CIVU_questionmark,CHECK,CHECK,Cirsium,vulgare,no,AC,39.951065,-77.241008,,2,NA,,,NA,KEPT,Davis_CIG
NCIG2013_6432,2013_PUT,2013,3,2013-08-14,PU,PM,3,T,L,Ceratina,mikmaqi,NA,f,J_Gibbs,,11/11/13,bee,1,CIVU_questionmark,CHECK,CHECK,Cirsium,vulgare,no,AC,39.951065,-77.241008,,2,NA,,,NA,KEPT,Davis_CIG
NCIG2013_6433,2013_PUT,2013,3,2013-08-14,PU,PM,3,T,L,Ceratina,mikmaqi,NA,f,J_Gibbs,,11/11/13,bee,1,CIVU_questionmark,CHECK,CHECK,Cirsium,vulgare,no,AC,39.951065,-77.241008,,2,NA,,,NA,KEPT,Davis_CIG
NCIG2013_6482,2013_PUC,2013,3,2013-08-14,PU,AM,2,C,R,unkown,unkown,NA,,,,11/11/13,fly,21,DACA6,Daucus,carota,Daucus,carota,no,MR,39.951979,-77.23875,,3,NA,,,NA,KEPT,Davis_CIG
NCIG2013_6483,2013_PUC,2013,3,2013-08-14,PU,AM,2,C,R,unkown,unkown,NA,,,,11/11/13,fly,55,DACA6,Daucus,carota,Daucus,carota,no,MR,39.951979,-77.23875,Fly,3,NA,,,NA,KEPT,Davis_CIG
NCIG2013_6484,2013_PUC,2013,3,2013-08-14,PU,AM,2,C,R,Hylaeus,affinis,NA,f,J_Gibbs,,11/11/13,bee,1,DACA6,Daucus,carota,Daucus,carota,no,MR,39.951979,-77.23875,,3,NA,,,NA,KEPT,Davis_CIG
NCIG2013_6441,2013_PUT,2013,3,2013-08-14,PU,PM,1,T,R,Halictus,ligatus,NA,f,J_Gibbs,,11/11/13,bee,1,DACA6,Daucus,carota,Daucus,carota,no,MR,39.951065,-77.241008,,3,NA,,,NA,KEPT,Davis_CIG
NCIG2013_6489,2013_PUT,2013,3,2013-08-14,PU,PM,4,T,R,unkown,unkown,NA,,,,11/11/13,fly,38,DACA6,Daucus,carota,Daucus,carota,no,AC,39.951065,-77.241008,,3,NA,,,NA,KEPT,Davis_CIG
NCIG2013_5410,2013_PUC,2013,3,2013-08-14,PU,PM,4,C,L,Ceratina,calcarata_seeTN,NA,f,J_Gibbs,cf,11/11/13,bee,1,ERIGERON,CHECK,CHECK,Erigeron,strigosus,no,AC,39.951979,-77.23875,det_not_100percent,1,NA,,,NA,KEPT,Davis_CIG
NCIG2013_5411,2013_PUC,2013,3,2013-08-14,PU,PM,4,C,L,Ceratina,dupla,NA,m,J_Gibbs,,11/11/13,bee,1,ERIGERON,CHECK,CHECK,Erigeron,strigosus,no,AC,39.951979,-77.23875,,1,NA,,,NA,KEPT,Davis_CIG
NCIG2013_6478,2013_PUC,2013,3,2013-08-14,PU,PM,1,C,R,Ceratina,dupla,NA,f,J_Gibbs,,11/11/13,bee,1,ERPH,Erigeron,philadelphicus,Erigeron,philadelphicus,no,MR,39.951979,-77.23875,,3,NA,,,NA,KEPT,Davis_CIG
NCIG2013_6488,2013_PUT,2013,3,2013-08-14,PU,AM,4,T,R,Halictus,rubicundus,NA,f,J_Gibbs,,11/11/13,bee,1,EUPE3,CHECK,CHECK,Eupatorium,perfoliatum,yes,AC,39.951065,-77.241008,det._M._Roswell,2,NA,,,NA,KEPT,Davis_CIG
NCIG2013_6442,2013_PUT,2013,3,2013-08-14,PU,AM,2,T,R,Bombus,vagans,NA,f,J_Gibbs,,11/11/13,bee,1,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,MR,39.951065,-77.241008,,3,NA,,,NA,KEPT,Davis_CIG
NCIG2013_6443,2013_PUT,2013,3,2013-08-14,PU,AM,2,T,R,Bombus,vagans,NA,f,J_Gibbs,,11/11/13,bee,1,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,MR,39.951065,-77.241008,,3,NA,,,NA,KEPT,Davis_CIG
NCIG2013_6444,2013_PUT,2013,3,2013-08-14,PU,AM,2,T,R,Bombus,vagans,NA,f,J_Gibbs,,11/11/13,bee,1,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,MR,39.951065,-77.241008,,3,NA,,,NA,KEPT,Davis_CIG
NCIG2013_6445,2013_PUT,2013,3,2013-08-14,PU,AM,2,T,R,Bombus,vagans,NA,f,J_Gibbs,,11/11/13,bee,1,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,MR,39.951065,-77.241008,,3,NA,,,NA,KEPT,Davis_CIG
NCIG2013_6446,2013_PUT,2013,3,2013-08-14,PU,AM,2,T,R,Bombus,vagans,NA,f,J_Gibbs,,11/11/13,bee,1,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,MR,39.951065,-77.241008,,3,NA,,,NA,KEPT,Davis_CIG
NCIG2013_6447,2013_PUT,2013,3,2013-08-14,PU,AM,2,T,R,Bombus,fervidus,NA,m,J_Gibbs,,11/11/13,bee,1,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,MR,39.951065,-77.241008,,3,NA,,,NA,KEPT,Davis_CIG
NCIG2013_6448,2013_PUT,2013,3,2013-08-14,PU,AM,2,T,R,Bombus,fervidus,NA,f,J_Gibbs,,11/11/13,bee,1,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,MR,39.951065,-77.241008,,3,NA,,,NA,KEPT,Davis_CIG
NCIG2013_6449,2013_PUT,2013,3,2013-08-14,PU,AM,2,T,R,Bombus,fervidus,NA,f,J_Gibbs,,11/11/13,bee,1,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,MR,39.951065,-77.241008,,3,NA,,,NA,KEPT,Davis_CIG
NCIG2013_6477,2013_PUT,2013,3,2013-08-14,PU,AM,2,T,L,Bombus,vagans,NA,f,J_Gibbs,,11/11/13,bee,1,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,MR,39.951065,-77.241008,,3,NA,,,NA,KEPT,Davis_CIG
NCIG2013_6500,2013_PUT,2013,3,2013-08-14,PU,AM,2,T,L,Bombus,vagans,NA,f,J_Gibbs,,11/11/13,bee,1,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,MR,39.951065,-77.241008,,3,NA,,,NA,KEPT,Davis_CIG
NCIG2013_6501,2013_PUT,2013,3,2013-08-14,PU,AM,2,T,L,Bombus,vagans,NA,f,J_Gibbs,,11/11/13,bee,1,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,MR,39.951065,-77.241008,,3,NA,,,NA,KEPT,Davis_CIG
NCIG2013_6502,2013_PUT,2013,3,2013-08-14,PU,AM,2,T,L,Bombus,vagans,NA,f,J_Gibbs,,11/11/13,bee,1,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,MR,39.951065,-77.241008,,3,NA,,,NA,KEPT,Davis_CIG
NCIG2013_6503,2013_PUT,2013,3,2013-08-14,PU,AM,2,T,L,Bombus,vagans,NA,f,J_Gibbs,,11/11/13,bee,1,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,MR,39.951065,-77.241008,,3,NA,,,NA,KEPT,Davis_CIG
NCIG2013_6504,2013_PUT,2013,3,2013-08-14,PU,AM,2,T,L,Bombus,vagans,NA,f,J_Gibbs,,11/11/13,bee,1,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,MR,39.951065,-77.241008,,3,NA,,,NA,KEPT,Davis_CIG
NCIG2013_6505,2013_PUT,2013,3,2013-08-14,PU,AM,2,T,L,Bombus,vagans,NA,f,J_Gibbs,,11/11/13,bee,1,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,MR,39.951065,-77.241008,,3,NA,,,NA,KEPT,Davis_CIG
NCIG_2013_6420,2013_PUT,2013,3,2013-08-14,PU,PM,2,T,L,Bombus,vagans,NA,f,J_Gibbs,,11/11/13,bee,1,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,MR,39.951065,-77.241008,,3,NA,,,NA,KEPT,Davis_CIG
NCIG2013_6490,2013_PUT,2013,3,2013-08-14,PU,PM,2,T,R,Bombus,vagans,NA,f,J_Gibbs,,11/11/13,bee,1,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,MR,39.951065,-77.241008,,3,NA,,,NA,KEPT,Davis_CIG
NCIG2013_6491,2013_PUT,2013,3,2013-08-14,PU,PM,2,T,R,Bombus,vagans,NA,f,J_Gibbs,,11/11/13,bee,1,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,MR,39.951065,-77.241008,,3,NA,,,NA,KEPT,Davis_CIG
NCIG2013_6492,2013_PUT,2013,3,2013-08-14,PU,PM,2,T,R,Bombus,bimaculatus,NA,m,J_Gibbs,,11/11/13,bee,1,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,MR,39.951065,-77.241008,,3,NA,,,NA,CHECK,Davis_CIG
NCIG_2013_6415,2013_PUT,2013,3,2013-08-14,PU,PM,2,T,L,Bombus,bimaculatus,NA,m,J_Gibbs,,11/11/13,bee,1,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,MR,39.951065,-77.241008,,3,NA,,,NA,CHECK,Davis_CIG
NCIG_2013_6416,2013_PUT,2013,3,2013-08-14,PU,PM,2,T,L,Bombus,vagans,NA,f,J_Gibbs,,11/11/13,bee,1,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,MR,39.951065,-77.241008,,3,NA,,,NA,KEPT,Davis_CIG
NCIG_2013_6417,2013_PUT,2013,3,2013-08-14,PU,PM,2,T,L,Bombus,vagans,NA,f,J_Gibbs,,11/11/13,bee,1,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,MR,39.951065,-77.241008,,3,NA,,,NA,KEPT,Davis_CIG
NCIG_2013_6418,2013_PUT,2013,3,2013-08-14,PU,PM,2,T,L,Bombus,vagans,NA,f,J_Gibbs,,11/11/13,bee,1,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,MR,39.951065,-77.241008,,3,NA,,,NA,KEPT,Davis_CIG
NCIG_2013_6419,2013_PUT,2013,3,2013-08-14,PU,PM,2,T,L,Bombus,vagans,NA,f,J_Gibbs,,11/11/13,bee,1,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,MR,39.951065,-77.241008,,3,NA,,,NA,KEPT,Davis_CIG
NCIG_2013_6421,2013_PUT,2013,3,2013-08-14,PU,PM,2,T,L,Bombus,vagans,NA,f,J_Gibbs,,11/11/13,bee,1,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,MR,39.951065,-77.241008,,3,NA,,,NA,KEPT,Davis_CIG
NCIG_2013_6422,2013_PUT,2013,3,2013-08-14,PU,PM,2,T,L,Bombus,vagans,NA,f,J_Gibbs,,11/11/13,bee,1,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,MR,39.951065,-77.241008,,3,NA,,,NA,KEPT,Davis_CIG
NCIG_2013_6423,2013_PUT,2013,3,2013-08-14,PU,PM,2,T,L,Bombus,vagans,NA,f,J_Gibbs,,11/11/13,bee,1,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,MR,39.951065,-77.241008,,3,NA,,,NA,KEPT,Davis_CIG
