"","genus_species","gs","X","uniqueID","sc","year","round","fdate","site","AM_PM","transect","treatment","L_R","genus","species","ssp","sex","detby","Taxonomy_notes","det_date","basicID","non_bee_desc1","plant_code.x","plant_genus_2013","plant_species_2013","plant_genus.x","plant_species.x","planted","coll","lat","lon","spec_notes","plant_check1","plant_check2","error_redo","problem.","Problem","status","project","meanIT","meantongue","plant_code.y","depth","width","plant_genus.y","plant_species.y"
"9035","Achillea_millefolium","Halictus_ligatus",7510,"NCIG2013_3250","2013_FHT",2013,2,"7/8/13","FH","AM",3,"T","L","Halictus","ligatus",NA,"f","J_Gibbs","","11/11/13","bee",1,"ACMI2","Achillea","millefolium","Achillea","millefolium","yes","SM",40.695583,-74.755843,"",3,NA,"check_label_as_SM_wasnt","",NA,"KEPT","Davis_CIG",1.82,2.452153309,"ACMI2_d",0.951242993,0.357220761,"Achillea","millefolium"
"9036","Achillea_millefolium","Halictus_ligatus",11398,"XCIG2013_7282","2013_ALT",2013,1,"6/21/13","AL","PM",2,"T","","Halictus","ligatus",NA,"f","J_Gibbs","","11/11/13","bee",1,"ACMI2","Achillea","millefolium","Achillea","millefolium","yes","GP",40.926863,-74.813052,"",3,NA,"2ndp",NA,NA,"KEPT","NJ_CIG",1.82,2.452153309,"ACMI2_d",0.951242993,0.357220761,"Achillea","millefolium"
"9037","Achillea_millefolium","Augochlorella_persimilis",7520,"NCIG2013_3804","2013_FHT",2013,2,"7/8/13","FH","PM",1,"T","R","Augochlorella","persimilis",NA,"f","J_Gibbs","","11/11/13","bee",1,"ACMI2","Achillea","millefolium","Achillea","millefolium","yes","JZ",40.695583,-74.755843,"",3,NA,"","",NA,"KEPT","Davis_NJ_CIG",1.27,1.735923804,"ACMI2_d",0.951242993,0.357220761,"Achillea","millefolium"
"9038","Achillea_millefolium","Halictus_ligatus",7521,"NCIG2013_3657","2013_FHT",2013,2,"7/8/13","FH","PM",2,"T","R","Halictus","ligatus",NA,"f","J_Gibbs","","11/11/13","bee",1,"ACMI2","Achillea","millefolium","Achillea","millefolium","yes","MR",40.695583,-74.755843,"",3,NA,"","",NA,"KEPT","Davis_NJ_CIG",1.82,2.452153309,"ACMI2_d",0.951242993,0.357220761,"Achillea","millefolium"
"9039","Achillea_millefolium","Lasioglossum_versatum",7504,"NCIG2013_3203","2013_FHT",2013,2,"7/8/13","FH","AM",1,"T","R","Lasioglossum","versatum",NA,"f","J_Gibbs","","11/11/13","bee",1,"ACMI2","Achillea","millefolium","Achillea","millefolium","yes","JZ",40.695583,-74.755843,"",3,NA,"","",NA,"KEPT","Davis_NJ_CIG",1.27832,1.746839834,"ACMI2_d",0.951242993,0.357220761,"Achillea","millefolium"
"9040","Achillea_millefolium","Hylaeus_mesillae",3509,"XCIG2014_1897","2014_SHC",2014,2,"7/11/14","SH","PM",2,"C","NULL","Hylaeus","mesillae",NA,"f","Gibbs","","12/1/14","bee",NA,"ACMI2",NA,NA,"Achillea","millefolium",NA,"MR",39.326989,-75.244969,NA,NA,NA,NA,NA,NA,"KEPT","NJ_CIG",0.98,0.843481349,"ACMI2_d",0.951242993,0.357220761,"Achillea","millefolium"
"9041","Achillea_millefolium","Halictus_ligatus_poeyi",5735,"XCIG2015_5667","2015_FHT",2015,2,"7/10/15","FH","PM",1,"T",NA,"Halictus","ligatus_poeyi",NA,"f","J. Gibbs","","11/11/15","bee",76,"ACMI2",NA,NA,"Achillea","millefolium",NA,"ES",40.69558,-74.75584,NA,NA,NA,NA,NA,NA,"KEPT","NJ_CIG",1.700098312,2.296858078,"ACMI2_d",0.951242993,0.357220761,"Achillea","millefolium"
"9042","Achillea_millefolium","Halictus_confusus",10150,"XCIG2013_3485","2013_ROT",2013,2,"6/27/13","RO","PM",2,"T","","Halictus","confusus",NA,"f","J_Gibbs","","11/11/13","bee",1,"ACMI2","Achillea","millefolium","Achillea","millefolium","yes","MR",40.884492,-75.012517,"",3,NA,"",NA,NA,"KEPT","NJ_CIG",1.395346663,1.900088895,"ACMI2_d",0.951242993,0.357220761,"Achillea","millefolium"
"9043","Achillea_millefolium","Halictus_ligatus",7514,"NCIG2013_3236","2013_FHT",2013,2,"7/8/13","FH","AM",4,"T","R","Halictus","ligatus",NA,"f","J_Gibbs","","11/11/13","bee",1,"ACMI2","Achillea","millefolium","Achillea","millefolium","yes","SM",40.695583,-74.755843,"",3,NA,"","",NA,"KEPT","Davis_CIG",1.82,2.452153309,"ACMI2_d",0.951242993,0.357220761,"Achillea","millefolium"
"9044","Achillea_millefolium","Hylaeus_mesillae",3502,"XCIG2014_1890","2014_SHC",2014,2,"7/11/14","SH","PM",2,"C","NULL","Hylaeus","mesillae",NA,"m","Gibbs","","12/1/14","bee",NA,"ACMI2",NA,NA,"Achillea","millefolium",NA,"MR",39.326989,-75.244969,NA,NA,NA,NA,NA,NA,"KEPT","NJ_CIG",0.98,0.843481349,"ACMI2_d",0.951242993,0.357220761,"Achillea","millefolium"
"9045","Achillea_millefolium","Halictus_ligatus",7525,"NCIG2013_3703","2013_FHT",2013,2,"7/8/13","FH","PM",3,"T","L","Halictus","ligatus",NA,"f","J_Gibbs","","11/11/13","bee",1,"ACMI2","Achillea","millefolium","Achillea","millefolium","yes","GP",40.695583,-74.755843,"",3,NA,"","",NA,"KEPT","Davis_CIG",1.82,2.452153309,"ACMI2_d",0.951242993,0.357220761,"Achillea","millefolium"
"9046","Achillea_millefolium","Hylaeus_mesillae",3523,"XCIG2014_1912","2014_SHC",2014,2,"7/11/14","SH","AM",1,"C","NULL","Hylaeus","mesillae",NA,"m","Gibbs","","12/1/14","bee",NA,"ACMI2",NA,NA,"Achillea","millefolium",NA,"MR",39.326989,-75.244969,NA,NA,NA,NA,NA,NA,"KEPT","NJ_CIG",0.98,0.843481349,"ACMI2_d",0.951242993,0.357220761,"Achillea","millefolium"
"9047","Achillea_millefolium","Bombus_bimaculatus",1465,"NAT.CIG2012_0111","2012_ROT",2012,1,"5/31/12","RO","AM",4,"T","R","Bombus","bimaculatus","","m","J.Ascher","","11/11/12","bee",NA,"ACMI2","Achillea","millefolium","Achillea","millefolium","yes","GKN",40.884492,-75.012517,"",NA,"","","",NA,"CHECK","Davis_CIG",4.348418605,8.733286243,"ACMI2_d",0.951242993,0.357220761,"Achillea","millefolium"
"9048","Achillea_millefolium","Lasioglossum_tegulare",7513,"NCIG2013_3254","2013_FHT",2013,2,"7/8/13","FH","AM",3,"T","L","Lasioglossum","tegulare",NA,"f","J_Gibbs","","11/11/13","bee",1,"ACMI2","Achillea","millefolium","Achillea","millefolium","yes","SM",40.695583,-74.755843,"",3,NA,"check_label_as_SM_wasnt","",NA,"KEPT","Davis_CIG",0.926111111,1.281963492,"ACMI2_d",0.951242993,0.357220761,"Achillea","millefolium"
"9049","Achillea_millefolium","Hylaeus_mesillae",3505,"XCIG2014_1893","2014_SHC",2014,2,"7/11/14","SH","PM",2,"C","NULL","Hylaeus","mesillae",NA,"m","Gibbs","","12/1/14","bee",NA,"ACMI2",NA,NA,"Achillea","millefolium",NA,"MR",39.326989,-75.244969,NA,NA,NA,NA,NA,NA,"KEPT","NJ_CIG",0.98,0.843481349,"ACMI2_d",0.951242993,0.357220761,"Achillea","millefolium"
"9050","Achillea_millefolium","Lasioglossum_coreopsis",1085,"NAT.CIG2012_1104","2012_MAC",2012,2,"6/28/12","MA","PM",1,"C","R","Lasioglossum","coreopsis","","f","J.Gibbs","","11/11/12","bee",NA,"ACMI2","Achillea","millefolium","Achillea","millefolium","no","GKN",39.264481,-74.719008,"",NA,"","","",NA,"KEPT","Davis_CIG",0.911375,1.262374791,"ACMI2_d",0.951242993,0.357220761,"Achillea","millefolium"
"9051","Achillea_millefolium","Halictus_ligatus",8726,"NCIG2013_3684","2013_FHT",2013,3,"7/26/13","FH","PM",4,"T","L","Halictus","ligatus",NA,"f","J_Gibbs","","11/11/13","bee",1,"ACMI2","Achillea","millefolium","Achillea","millefolium","yes","SM",40.695583,-74.755843,"",3,NA,"","",NA,"KEPT","Davis_CIG",1.82,2.452153309,"ACMI2_d",0.951242993,0.357220761,"Achillea","millefolium"
"9052","Achillea_millefolium","Halictus_ligatus",7511,"NCIG2013_3252","2013_FHT",2013,2,"7/8/13","FH","AM",3,"T","L","Halictus","ligatus",NA,"f","J_Gibbs","","11/11/13","bee",1,"ACMI2","Achillea","millefolium","Achillea","millefolium","yes","SM",40.695583,-74.755843,"",3,NA,"check_label_as_SM_wasnt","",NA,"KEPT","Davis_CIG",1.82,2.452153309,"ACMI2_d",0.951242993,0.357220761,"Achillea","millefolium"
"9053","Achillea_millefolium","Augochlorella_aurata",6361,"XCIG2015_6586","2015_SHC",2015,3,"7/28/15","SH","PM",2,"C",NA,"Augochlorella","aurata",NA,"f","J. Gibbs","","11/11/15","bee",40,"ACMI2",NA,NA,"Achillea","millefolium",NA,"ES",39.32699,-75.24497,NA,NA,NA,NA,NA,NA,"KEPT","NJ_CIG",1.488846154,2.022157213,"ACMI2_d",0.951242993,0.357220761,"Achillea","millefolium"
"9054","Achillea_millefolium","Halictus_ligatus",8725,"NCIG2013_4836","2013_FHT",2013,3,"7/26/13","FH","AM",3,"T","L","Halictus","ligatus",NA,"f","J_Gibbs","","11/11/13","bee",1,"ACMI2","Achillea","millefolium","Achillea","millefolium","yes","MR",40.695583,-74.755843,"",3,NA,"","",NA,"KEPT","Davis_CIG",1.82,2.452153309,"ACMI2_d",0.951242993,0.357220761,"Achillea","millefolium"
"9055","Achillea_millefolium","Augochlorella_aurata",4281,"XCIG2014_2792","2014_ROT",2014,3,"7/24/14","RO","PM",1,"T","NULL","Augochlorella","aurata",NA,"f","Gibbs","","12/1/14","bee",NA,"ACMI2",NA,NA,"Achillea","millefolium",NA,"JZ",40.884492,-75.012517,NA,NA,NA,NA,NA,NA,"KEPT","NJ_CIG",1.488846154,2.022157213,"ACMI2_d",0.951242993,0.357220761,"Achillea","millefolium"
"9056","Achillea_millefolium","Lasioglossum_versatum",7509,"NCIG2013_3249","2013_FHT",2013,2,"7/8/13","FH","AM",3,"T","R","Lasioglossum","versatum",NA,"f","J_Gibbs","","11/11/13","bee",1,"ACMI2","Achillea","millefolium","Achillea","millefolium","yes","GP",40.695583,-74.755843,"",3,NA,"","",NA,"KEPT","Davis_CIG",1.27832,1.746839834,"ACMI2_d",0.951242993,0.357220761,"Achillea","millefolium"
"9057","Achillea_millefolium","Halictus_confusus",7507,"NCIG2013_3247","2013_FHT",2013,2,"7/8/13","FH","AM",3,"T","R","Halictus","confusus",NA,"f","J_Gibbs","","11/11/13","bee",1,"ACMI2","Achillea","millefolium","Achillea","millefolium","yes","GP",40.695583,-74.755843,"",3,NA,"","",NA,"KEPT","Davis_CIG",1.395346663,1.900088895,"ACMI2_d",0.951242993,0.357220761,"Achillea","millefolium"
"9058","Phytolacca_americana","Augochlorella_aurata",8512,"NCIG2013_3361","2013_SHC",2013,2,"7/14/13","SH","AM",4,"C","L","Augochlorella","aurata",NA,"f","J_Gibbs","","11/11/13","bee",1,"PHAM4","Phytolacca","americana","Phytolacca","americana","no","MR",39.326989,-75.244969,"",3,NA,"","",NA,"KEPT","Davis_CIG",1.488846154,2.022157213,"PHAM4",0,0,"Phytolacca","americana"
"9059","Phytolacca_americana","Ceratina_dupla",7372,"NCIG2013_2519","2013_SHC",2013,1,"6/17/13","SH","PM",1,"C","R","Ceratina","dupla",NA,"f","J_Gibbs","","11/11/13","bee",1,"PHAM4","Phytolacca","americana","Phytolacca","americana","no","GP",39.326989,-75.244969,"",3,NA,"","",NA,"KEPT","Davis_NJ_CIG",1.268836031,2.677003174,"PHAM4",0,0,"Phytolacca","americana"
"9060","Phytolacca_americana","Augochlorella_aurata",8511,"NCIG2013_3360","2013_SHC",2013,2,"7/14/13","SH","AM",4,"C","L","Augochlorella","aurata",NA,"f","J_Gibbs","","11/11/13","bee",1,"PHAM4","Phytolacca","americana","Phytolacca","americana","no","MR",39.326989,-75.244969,"",3,NA,"","",NA,"KEPT","Davis_CIG",1.488846154,2.022157213,"PHAM4",0,0,"Phytolacca","americana"
"9061","Phytolacca_americana","Ceratina_dupla",8515,"NCIG2013_3378","2013_SHC",2013,2,"7/14/13","SH","AM",4,"C","R","Ceratina","dupla",NA,"f","J_Gibbs","","11/11/13","bee",1,"PHAM4","Phytolacca","americana","Phytolacca","americana","no","MR",39.326989,-75.244969,"",3,NA,"","",NA,"KEPT","Davis_CIG",1.268836031,2.677003174,"PHAM4",0,0,"Phytolacca","americana"
"9062","Phytolacca_americana","Hylaeus_mesillae",6523,"XCIG2015_6584","2015_SHC",2015,3,"7/28/15","SH","AM",2,"C",NA,"Hylaeus","mesillae",NA,"f","J. Gibbs","","11/11/15","bee",47,"PHAM4",NA,NA,"Phytolacca","americana",NA,"ES",39.32699,-75.24497,NA,NA,NA,NA,NA,NA,"KEPT","NJ_CIG",0.98,0.843481349,"PHAM4",0,0,"Phytolacca","americana"
"9063","Phytolacca_americana","Hylaeus_mesillae",8514,"NCIG2013_3366","2013_SHC",2013,2,"7/14/13","SH","AM",4,"C","L","Hylaeus","mesillae",NA,"m","J_Gibbs","","11/11/13","bee",1,"PHAM4","Phytolacca","americana","Phytolacca","americana","no","MR",39.326989,-75.244969,"",3,NA,"","",NA,"KEPT","Davis_CIG",0.98,0.843481349,"PHAM4",0,0,"Phytolacca","americana"
"9064","Phytolacca_americana","Lasioglossum_tegulare",5091,"XCIG2014_3646","2014_SHC",2014,4,"9/3/14","SH","AM",1,"C","NULL","Lasioglossum","tegulare",NA,"f","Gibbs","","12/1/14","bee",NA,"PHAM4",NA,NA,"Phytolacca","americana",NA,"MR",39.326989,-75.244969,NA,NA,NA,NA,NA,NA,"KEPT","NJ_CIG",0.926111111,1.281963492,"PHAM4",0,0,"Phytolacca","americana"
"9065","Phytolacca_americana","Ceratina_dupla",9693,"NCIG2013_4206","2013_SHC",2013,3,"7/31/13","SH","PM",2,"C","L","Ceratina","dupla",NA,"f","J_Gibbs","","11/11/13","bee",1,"PHAM4","Phytolacca","americana","Phytolacca","americana","no","JZ",39.326989,-75.244969,"",3,NA,"","",NA,"KEPT","Davis_NJ_CIG",1.268836031,2.677003174,"PHAM4",0,0,"Phytolacca","americana"
"9066","Phytolacca_americana","Ceratina_dupla",8510,"NCIG2013_3362","2013_SHC",2013,2,"7/14/13","SH","AM",4,"C","L","Ceratina","dupla",NA,"f","J_Gibbs","","11/11/13","bee",1,"PHAM4","Phytolacca","americana","Phytolacca","americana","no","MR",39.326989,-75.244969,"",3,NA,"","",NA,"KEPT","Davis_CIG",1.268836031,2.677003174,"PHAM4",0,0,"Phytolacca","americana"
"9067","Phytolacca_americana","Ceratina_dupla",8518,"NCIG2013_3381","2013_SHC",2013,2,"7/14/13","SH","AM",4,"C","R","Ceratina","dupla",NA,"f","J_Gibbs","","11/11/13","bee",1,"PHAM4","Phytolacca","americana","Phytolacca","americana","no","MR",39.326989,-75.244969,"",3,NA,"","",NA,"KEPT","Davis_CIG",1.268836031,2.677003174,"PHAM4",0,0,"Phytolacca","americana"
"9068","Phytolacca_americana","Augochlorella_aurata",8520,"NCIG2013_3277","2013_SHC",2013,2,"7/14/13","SH","PM",4,"C","L","Augochlorella","aurata",NA,"f","J_Gibbs","","11/11/13","bee",1,"PHAM4","Phytolacca","americana","Phytolacca","americana","no","MR",39.326989,-75.244969,"",3,NA,"","",NA,"KEPT","Davis_CIG",1.488846154,2.022157213,"PHAM4",0,0,"Phytolacca","americana"
"9069","Phytolacca_americana","Ceratina_dupla",8513,"NCIG2013_3364","2013_SHC",2013,2,"7/14/13","SH","AM",4,"C","L","Ceratina","dupla",NA,"f","J_Gibbs","","11/11/13","bee",1,"PHAM4","Phytolacca","americana","Phytolacca","americana","no","MR",39.326989,-75.244969,"",3,NA,"","",NA,"KEPT","Davis_CIG",1.268836031,2.677003174,"PHAM4",0,0,"Phytolacca","americana"
"9070","Phytolacca_americana","Ceratina_dupla",6524,"XCIG2015_6585","2015_SHC",2015,3,"7/28/15","SH","AM",2,"C",NA,"Ceratina","dupla",NA,"f","J. Gibbs","","11/11/15","bee",28,"PHAM4",NA,NA,"Phytolacca","americana",NA,"ES",39.32699,-75.24497,NA,NA,NA,NA,NA,NA,"KEPT","NJ_CIG",1.268836031,2.677003174,"PHAM4",0,0,"Phytolacca","americana"
"9071","Phytolacca_americana","Xylocopa_virginica",6525,"XCIG2015_6583","2015_SHC",2015,3,"7/28/15","SH","AM",2,"C",NA,"Xylocopa","virginica",NA,"f","J. Gibbs","","11/11/15","bee",83,"PHAM4",NA,NA,"Phytolacca","americana",NA,"ES",39.32699,-75.24497,NA,NA,NA,NA,NA,NA,"ANSP 2015","NJ_CIG",6.082,12.05213985,"PHAM4",0,0,"Phytolacca","americana"
"9072","Trifolium_campestre","Augochlorella_aurata",8998,"NCIG2013_3828","2013_FHC",2013,3,"7/26/13","FH","AM",2,"C","L","Augochlorella","aurata",NA,"f","J_Gibbs","","11/11/13","bee",1,"TRCA5","Trifolium","campestre","Trifolium","campestre","no","SM",40.694391,-74.754039,"",1,NA,"","",NA,"KEPT","Davis_NJ_CIG",1.488846154,2.022157213,"TRCA5",3.099668566,0.716510033,"Trifolium","campestre"
"9073","Trifolium_campestre","Augochlorella_aurata",7907,"NCIG2013_3428","2013_FHC",2013,2,"7/8/13","FH","AM",2,"C","R","Augochlorella","aurata",NA,"f","J_Gibbs","","11/11/13","bee",1,"TRCA5","Trifolium","campestre","Trifolium","campestre","no","MR",40.694391,-74.754039,"",1,NA,"","",NA,"KEPT","Davis_NJ_CIG",1.488846154,2.022157213,"TRCA5",3.099668566,0.716510033,"Trifolium","campestre"
"9074","Trifolium_campestre","Augochlorella_aurata",7908,"NCIG2013_3097","2013_FHC",2013,2,"7/8/13","FH","AM",3,"C","R","Augochlorella","aurata",NA,"f","J_Gibbs","","11/11/13","bee",1,"TRCA5","Trifolium","campestre","Trifolium","campestre","no","GP",40.694391,-74.754039,"",1,NA,"","",NA,"KEPT","Davis_CIG",1.488846154,2.022157213,"TRCA5",3.099668566,0.716510033,"Trifolium","campestre"
"9075","Trifolium_campestre","Augochlorella_persimilis",9002,"NCIG2013_4834","2013_FHC",2013,3,"7/26/13","FH","PM",2,"C","R","Augochlorella","persimilis",NA,"f","J_Gibbs","","11/11/13","bee",1,"TRCA5","Trifolium","campestre","Trifolium","campestre","no","SM",40.694391,-74.754039,"",1,NA,"","",NA,"KEPT","Davis_NJ_CIG",1.27,1.735923804,"TRCA5",3.099668566,0.716510033,"Trifolium","campestre"
"9076","Trifolium_campestre","Augochlorella_persimilis",9000,"NCIG2013_3931","2013_FHC",2013,3,"7/26/13","FH","PM",1,"C","R","Augochlorella","persimilis",NA,"m","J_Gibbs","","11/11/13","bee",1,"TRCA5","Trifolium","campestre","Trifolium","campestre","no","MR",40.694391,-74.754039,"",1,NA,"","",NA,"KEPT","Davis_NJ_CIG",1.27,1.735923804,"TRCA5",3.099668566,0.716510033,"Trifolium","campestre"
"9077","Trifolium_campestre","Augochlorella_aurata",8999,"NCIG2013_3842","2013_FHC",2013,3,"7/26/13","FH","AM",2,"C","R","Augochlorella","aurata",NA,"f","J_Gibbs","","11/11/13","bee",1,"TRCA5","Trifolium","campestre","Trifolium","campestre","no","SM",40.694391,-74.754039,"",1,NA,"","",NA,"KEPT","Davis_NJ_CIG",1.488846154,2.022157213,"TRCA5",3.099668566,0.716510033,"Trifolium","campestre"
"9078","Trifolium_campestre","Augochlorella_persimilis",9003,"NCIG2013_4835","2013_FHC",2013,3,"7/26/13","FH","PM",2,"C","R","Augochlorella","persimilis",NA,"f","J_Gibbs","","11/11/13","bee",1,"TRCA5","Trifolium","campestre","Trifolium","campestre","no","SM",40.694391,-74.754039,"",1,NA,"","",NA,"KEPT","Davis_NJ_CIG",1.27,1.735923804,"TRCA5",3.099668566,0.716510033,"Trifolium","campestre"
"9079","Trifolium_campestre","Ceratina_dupla",6101,"XCIG2015_5890","2015_URWAC",2015,2,"7/12/15","URWA","PM",1,"C",NA,"Ceratina","dupla",NA,"f","J. Gibbs","","11/11/15","bee",28,"TRCA5",NA,NA,"Trifolium","campestre",NA,"ES",40.70179,-74.70067,NA,NA,NA,NA,NA,NA,"KEPT","NJ_CIG",1.268836031,2.677003174,"TRCA5",3.099668566,0.716510033,"Trifolium","campestre"
"9080","Trifolium_campestre","Augochlorella_persimilis",7909,"NCIG2013_3098","2013_FHC",2013,2,"7/8/13","FH","AM",3,"C","R","Augochlorella","persimilis",NA,"f","J_Gibbs","","11/11/13","bee",1,"TRCA5","Trifolium","campestre","Trifolium","campestre","no","GP",40.694391,-74.754039,"",1,NA,"","",NA,"KEPT","Davis_CIG",1.27,1.735923804,"TRCA5",3.099668566,0.716510033,"Trifolium","campestre"
"9081","Trifolium_campestre","Augochlorella_aurata",9001,"NCIG2013_4817","2013_FHC",2013,3,"7/26/13","FH","PM",2,"C","R","Augochlorella","aurata",NA,"m","J_Gibbs","","11/11/13","bee",1,"TRCA5","Trifolium","campestre","Trifolium","campestre","no","SM",40.694391,-74.754039,"",1,NA,"","",NA,"KEPT","Davis_NJ_CIG",1.488846154,2.022157213,"TRCA5",3.099668566,0.716510033,"Trifolium","campestre"
"9082","Centaurea_cyanus","Bombus_griseocollis",1711,"NAT.CIG2012_0357","2012_ROT",2012,1,"5/31/12","RO","AM",4,"T","R","Bombus","griseocollis","","f","J.Ascher","","11/11/12","bee",NA,"CECY2","Centaurea","cyanus","Centaurea","cyanus","yes","GKN",40.884492,-75.012517,"",NA,"","","",NA,"CHECK","Davis_CIG",4.992607843,9.971809194,"CECY2_r",14.1425,3.981880146,"Centaurea","cyanus"
"9083","Centaurea_cyanus","Bombus_bimaculatus",107,"NAT.CIG2012_0112","2012_ROT",2012,1,"6/1/12","RO","AM",3,"T","L","Bombus","bimaculatus","","m","J.Ascher","","11/11/12","bee",NA,"CECY2","Centaurea","cyanus","Centaurea","cyanus","yes","GKN",40.884492,-75.012517,"",NA,"","","",NA,"CHECK","Davis_CIG",4.348418605,8.733286243,"CECY2_r",14.1425,3.981880146,"Centaurea","cyanus"
"9084","Centaurea_cyanus","Bombus_bimaculatus",1467,"NAT.CIG2012_0113","2012_ROT",2012,1,"6/1/12","RO","AM",3,"T","L","Bombus","bimaculatus","","m","J.Ascher","","11/11/12","bee",NA,"CECY2","Centaurea","cyanus","Centaurea","cyanus","yes","GKN",40.884492,-75.012517,"",NA,"","","",NA,"CHECK","Davis_CIG",4.348418605,8.733286243,"CECY2_r",14.1425,3.981880146,"Centaurea","cyanus"
"9085","Centaurea_cyanus","Bombus_bimaculatus",10140,"XCIG2013_3474","2013_ROT",2013,2,"6/27/13","RO","AM",1,"T","","Bombus","bimaculatus",NA,"m","J_Gibbs","","11/11/13","bee",1,"CECY2","Centaurea","cyanus","Centaurea","cyanus","yes","SM",40.884492,-75.012517,"",1,NA,"",NA,NA,"CHECK","NJ_CIG",4.348418605,8.733286243,"CECY2_r",14.1425,3.981880146,"Centaurea","cyanus"
"9086","Centaurea_cyanus","Bombus_bimaculatus",10139,"XCIG2013_3473","2013_ROT",2013,2,"6/27/13","RO","AM",1,"T","","Bombus","bimaculatus",NA,"m","J_Gibbs","","11/11/13","bee",1,"CECY2","Centaurea","cyanus","Centaurea","cyanus","yes","SM",40.884492,-75.012517,"",1,NA,"",NA,NA,"CHECK","NJ_CIG",4.348418605,8.733286243,"CECY2_r",14.1425,3.981880146,"Centaurea","cyanus"
"9087","Centaurea_cyanus","Bombus_bimaculatus",1466,"NAT.CIG2012_0112","2012_ROT",2012,1,"6/1/12","RO","AM",3,"T","L","Bombus","bimaculatus","","m","J.Ascher","","11/11/12","bee",NA,"CECY2","Centaurea","cyanus","Centaurea","cyanus","yes","GKN",40.884492,-75.012517,"",NA,"","","",NA,"CHECK","Davis_CIG",4.348418605,8.733286243,"CECY2_r",14.1425,3.981880146,"Centaurea","cyanus"
"9088","Centaurea_cyanus","Bombus_bimaculatus",108,"NAT.CIG2012_0113","2012_ROT",2012,1,"6/1/12","RO","AM",3,"T","L","Bombus","bimaculatus","","m","J.Ascher","","11/11/12","bee",NA,"CECY2","Centaurea","cyanus","Centaurea","cyanus","yes","GKN",40.884492,-75.012517,"",NA,"","","",NA,"CHECK","Davis_CIG",4.348418605,8.733286243,"CECY2_r",14.1425,3.981880146,"Centaurea","cyanus"
"9089","Centaurea_cyanus","Lasioglossum_hitchensi",10166,"XCIG2013_3502","2013_ROT",2013,2,"6/27/13","RO","PM",1,"T","","Lasioglossum","hitchensi",NA,"f","J_Gibbs","","11/11/13","bee",1,"CECY2","Centaurea","cyanus","Centaurea","cyanus","yes","SM",40.884492,-75.012517,"",1,NA,"",NA,NA,"KEPT","NJ_CIG",0.969757096,1.339909709,"CECY2_r",14.1425,3.981880146,"Centaurea","cyanus"
"9090","Centaurea_cyanus","Bombus_bimaculatus",117,"NAT.CIG2012_0122","2012_ROT",2012,2,"6/26/12","RO","AM",3,"T","L","Bombus","bimaculatus","","m","J.Ascher","","11/11/12","bee",NA,"CECY2","Centaurea","cyanus","Centaurea","cyanus","yes","GKN",40.884492,-75.012517,"",NA,"","","",NA,"CHECK","Davis_CIG",4.348418605,8.733286243,"CECY2_r",14.1425,3.981880146,"Centaurea","cyanus"
"9091","Centaurea_cyanus","Bombus_bimaculatus",1476,"NAT.CIG2012_0122","2012_ROT",2012,2,"6/26/12","RO","AM",3,"T","L","Bombus","bimaculatus","","m","J.Ascher","","11/11/12","bee",NA,"CECY2","Centaurea","cyanus","Centaurea","cyanus","yes","GKN",40.884492,-75.012517,"",NA,"","","",NA,"CHECK","Davis_CIG",4.348418605,8.733286243,"CECY2_r",14.1425,3.981880146,"Centaurea","cyanus"
"9092","Centaurea_cyanus","Bombus_griseocollis",352,"NAT.CIG2012_0357","2012_ROT",2012,1,"5/31/12","RO","AM",4,"T","R","Bombus","griseocollis","","f","J.Ascher","","11/11/12","bee",NA,"CECY2","Centaurea","cyanus","Centaurea","cyanus","yes","GKN",40.884492,-75.012517,"",NA,"","","",NA,"CHECK","Davis_CIG",4.992607843,9.971809194,"CECY2_r",14.1425,3.981880146,"Centaurea","cyanus"
"9093","Cirsium_vulgare","Bombus_vagans",9260,"NCIG2013_6473","2013_PUT",2013,3,"8/14/13","PU","AM",3,"T","L","Bombus","vagans",NA,"f","J_Gibbs","","11/11/13","bee",1,"CIVU_questionmark","CHECK","CHECK","Cirsium","vulgare","no","AC",39.951065,-77.241008,"",2,NA,"","",NA,"KEPT","Davis_CIG",3.254064103,6.611631853,"CIVU",30.49366667,0.412390331,"Cirsium","vulgare"
