uniqueID,sc,year,round,fdate,site,AM_PM,transect,treatment,L_R,genus,species,gs,ssp,sex,detby,Taxonomy_notes,det_date,basicID,non_bee_desc1,plant_code,plant_genus_2013,plant_species_2013,plant_genus,plant_species,genus_species,planted,coll,lat,lon,spec_notes,plant_check1,plant_check2,error_redo,problem?
XCIG2014_2080,2014_BWT,2014,2,7/12/14,BW,PM,1,T,NULL,Bombus,griseocollis,Bombus_griseocollis,,m,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,Monarda_fistulosa,NA,KH,39.536073,-74.932563,NA,NA,NA,NA,
XCIG2014_2081,2014_BWT,2014,2,7/12/14,BW,PM,1,T,NULL,Bombus,bimaculatus,Bombus_bimaculatus,,m,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,Monarda_fistulosa,NA,KH,39.536073,-74.932563,NA,NA,NA,NA,
XCIG2014_2082,2014_BWT,2014,2,7/12/14,BW,PM,1,T,NULL,Bombus,griseocollis,Bombus_griseocollis,,m,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,Monarda_fistulosa,NA,KH,39.536073,-74.932563,NA,NA,NA,NA,
XCIG2014_2083,2014_BWT,2014,2,7/12/14,BW,PM,1,T,NULL,Bombus,bimaculatus,Bombus_bimaculatus,,m,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,Monarda_fistulosa,NA,KH,39.536073,-74.932563,NA,NA,NA,NA,
XCIG2014_2084,2014_BWT,2014,2,7/12/14,BW,PM,1,T,NULL,Hylaeus,mesillae,Hylaeus_mesillae,,m,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,Monarda_fistulosa,NA,KH,39.536073,-74.932563,NA,NA,NA,NA,
XCIG2014_2087,2014_BWT,2014,2,7/12/14,BW,PM,1,T,NULL,Megachile,pugnata,Megachile_pugnata,,f,Gibbs,,12/1/14,bee,NA,RUHI2,NA,NA,Rudbeckia,hirta,Rudbeckia_hirta,NA,KH,39.536073,-74.932563,NA,NA,NA,NA,
XCIG2014_2098,2014_BWT,2014,2,7/12/14,BW,PM,1,T,NULL,Bombus,griseocollis,Bombus_griseocollis,,f,Gibbs,,12/1/14,bee,NA,GAPU,NA,NA,Gaillardia,pulchella,Gaillardia_pulchella,NA,KH,39.536073,-74.932563,NA,NA,NA,NA,
XCIG2014_2072,2014_BWT,2014,2,7/12/14,BW,PM,2,T,NULL,Hylaeus,modestus,Hylaeus_modestus,,m,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,Monarda_fistulosa,NA,MR,39.536073,-74.932563,NA,NA,NA,NA,
XCIG2014_2006,2014_BWT,2014,2,7/12/14,BW,PM,2,T,NULL,Melissodes,denticulata,Melissodes_denticulata,,f,Gibbs,,12/1/14,bee,NA,RUHI2,NA,NA,Rudbeckia,hirta,Rudbeckia_hirta,NA,MR,39.536073,-74.932563,NA,NA,NA,NA,
XCIG2014_2007,2014_BWT,2014,2,7/12/14,BW,PM,2,T,NULL,Halictus,ligatus,Halictus_ligatus,,f,Gibbs,,12/1/14,bee,NA,RUHI2,NA,NA,Rudbeckia,hirta,Rudbeckia_hirta,NA,MR,39.536073,-74.932563,NA,NA,NA,NA,
XCIG2014_2043,2014_BWT,2014,2,7/12/14,BW,PM,2,T,NULL,Bombus,griseocollis,Bombus_griseocollis,,m,Gibbs,,12/1/14,bee,NA,ECPU,NA,NA,Echinacea,purpurea,Echinacea_purpurea,NA,MR,39.536073,-74.932563,NA,NA,NA,NA,
XCIG2014_2044,2014_BWT,2014,2,7/12/14,BW,PM,2,T,NULL,Bombus,griseocollis,Bombus_griseocollis,,f,Gibbs,,12/1/14,bee,NA,ECPU,NA,NA,Echinacea,purpurea,Echinacea_purpurea,NA,MR,39.536073,-74.932563,NA,NA,NA,NA,
XCIG2014_2045,2014_BWT,2014,2,7/12/14,BW,PM,2,T,NULL,Bombus,griseocollis,Bombus_griseocollis,,m,Gibbs,,12/1/14,bee,NA,ECPU,NA,NA,Echinacea,purpurea,Echinacea_purpurea,NA,MR,39.536073,-74.932563,NA,NA,NA,NA,
XCIG2014_2046,2014_BWT,2014,2,7/12/14,BW,PM,2,T,NULL,Bombus,griseocollis,Bombus_griseocollis,,m,Gibbs,,12/1/14,bee,NA,ECPU,NA,NA,Echinacea,purpurea,Echinacea_purpurea,NA,MR,39.536073,-74.932563,NA,NA,NA,NA,
XCIG2014_2047,2014_BWT,2014,2,7/12/14,BW,PM,2,T,NULL,Bombus,griseocollis,Bombus_griseocollis,,f,Gibbs,,12/1/14,bee,NA,ECPU,NA,NA,Echinacea,purpurea,Echinacea_purpurea,NA,MR,39.536073,-74.932563,NA,NA,NA,NA,
XCIG2014_2048,2014_BWT,2014,2,7/12/14,BW,PM,2,T,NULL,Bombus,griseocollis,Bombus_griseocollis,,m,Gibbs,,12/1/14,bee,NA,ECPU,NA,NA,Echinacea,purpurea,Echinacea_purpurea,NA,MR,39.536073,-74.932563,NA,NA,NA,NA,
XCIG2014_2054,2014_BWT,2014,2,7/12/14,BW,PM,2,T,NULL,Bombus,bimaculatus,Bombus_bimaculatus,,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,Monarda_fistulosa,NA,MR,39.536073,-74.932563,NA,NA,NA,NA,
XCIG2014_2055,2014_BWT,2014,2,7/12/14,BW,PM,2,T,NULL,Xylocopa,virginica,Xylocopa_virginica,,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,Monarda_fistulosa,NA,MR,39.536073,-74.932563,NA,NA,NA,NA,
XCIG2014_2056,2014_BWT,2014,2,7/12/14,BW,PM,2,T,NULL,Bombus,griseocollis,Bombus_griseocollis,,m,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,Monarda_fistulosa,NA,MR,39.536073,-74.932563,NA,NA,NA,NA,
XCIG2014_2057,2014_BWT,2014,2,7/12/14,BW,PM,2,T,NULL,Bombus,bimaculatus,Bombus_bimaculatus,,m,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,Monarda_fistulosa,NA,MR,39.536073,-74.932563,NA,NA,NA,NA,
XCIG2014_2058,2014_BWT,2014,2,7/12/14,BW,PM,2,T,NULL,Xylocopa,virginica,Xylocopa_virginica,,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,Monarda_fistulosa,NA,MR,39.536073,-74.932563,NA,NA,NA,NA,
XCIG2014_2059,2014_BWT,2014,2,7/12/14,BW,PM,2,T,NULL,Bombus,bimaculatus,Bombus_bimaculatus,,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,Monarda_fistulosa,NA,MR,39.536073,-74.932563,NA,NA,NA,NA,
XCIG2014_2060,2014_BWT,2014,2,7/12/14,BW,PM,2,T,NULL,Bombus,bimaculatus,Bombus_bimaculatus,,m,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,Monarda_fistulosa,NA,MR,39.536073,-74.932563,NA,NA,NA,NA,
XCIG2014_2061,2014_BWT,2014,2,7/12/14,BW,PM,2,T,NULL,Bombus,griseocollis,Bombus_griseocollis,,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,Monarda_fistulosa,NA,MR,39.536073,-74.932563,NA,NA,NA,NA,
XCIG2014_2062,2014_BWT,2014,2,7/12/14,BW,PM,2,T,NULL,Bombus,bimaculatus,Bombus_bimaculatus,,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,Monarda_fistulosa,NA,MR,39.536073,-74.932563,NA,NA,NA,NA,
XCIG2014_2063,2014_BWT,2014,2,7/12/14,BW,PM,2,T,NULL,Bombus,griseocollis,Bombus_griseocollis,,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,Monarda_fistulosa,NA,MR,39.536073,-74.932563,NA,NA,NA,NA,
XCIG2014_2064,2014_BWT,2014,2,7/12/14,BW,PM,2,T,NULL,Bombus,griseocollis,Bombus_griseocollis,,m,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,Monarda_fistulosa,NA,MR,39.536073,-74.932563,NA,NA,NA,NA,
XCIG2014_2065,2014_BWT,2014,2,7/12/14,BW,PM,2,T,NULL,Bombus,fervidus,Bombus_fervidus,,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,Monarda_fistulosa,NA,MR,39.536073,-74.932563,NA,NA,NA,NA,
XCIG2014_2066,2014_BWT,2014,2,7/12/14,BW,PM,2,T,NULL,Bombus,griseocollis,Bombus_griseocollis,,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,Monarda_fistulosa,NA,MR,39.536073,-74.932563,NA,NA,NA,NA,
XCIG2014_2067,2014_BWT,2014,2,7/12/14,BW,PM,2,T,NULL,Bombus,bimaculatus,Bombus_bimaculatus,,m,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,Monarda_fistulosa,NA,MR,39.536073,-74.932563,NA,NA,NA,NA,
XCIG2014_2068,2014_BWT,2014,2,7/12/14,BW,PM,2,T,NULL,Bombus,griseocollis,Bombus_griseocollis,,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,Monarda_fistulosa,NA,MR,39.536073,-74.932563,NA,NA,NA,NA,
XCIG2014_2069,2014_BWT,2014,2,7/12/14,BW,PM,2,T,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,Monarda_fistulosa,NA,MR,39.536073,-74.932563,NA,NA,NA,NA,
XCIG2014_2070,2014_BWT,2014,2,7/12/14,BW,PM,2,T,NULL,Ceratina,calcarata,Ceratina_calcarata,,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,Monarda_fistulosa,NA,MR,39.536073,-74.932563,NA,NA,NA,NA,
XCIG2014_2071,2014_BWT,2014,2,7/12/14,BW,PM,2,T,NULL,Hylaeus,mesillae,Hylaeus_mesillae,,m,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,Monarda_fistulosa,NA,MR,39.536073,-74.932563,NA,NA,NA,NA,
XCIG2014_2073,2014_BWT,2014,2,7/12/14,BW,PM,2,T,NULL,Hylaeus,mesillae,Hylaeus_mesillae,,m,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,Monarda_fistulosa,NA,MR,39.536073,-74.932563,NA,NA,NA,NA,
XCIG2014_2074,2014_BWT,2014,2,7/12/14,BW,PM,2,T,NULL,Hylaeus,mesillae,Hylaeus_mesillae,,m,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,Monarda_fistulosa,NA,MR,39.536073,-74.932563,NA,NA,NA,NA,
XCIG2014_2085,2014_BWT,2014,2,7/12/14,BW,PM,2,T,NULL,Halictus,ligatus,Halictus_ligatus,,f,Gibbs,,12/1/14,bee,NA,GAPU,NA,NA,Gaillardia,pulchella,Gaillardia_pulchella,NA,MR,39.536073,-74.932563,NA,NA,NA,NA,
XCIG2014_2086,2014_BWT,2014,2,7/12/14,BW,PM,2,T,NULL,Halictus,ligatus,Halictus_ligatus,,f,Gibbs,,12/1/14,bee,NA,GAPU,NA,NA,Gaillardia,pulchella,Gaillardia_pulchella,NA,MR,39.536073,-74.932563,NA,NA,NA,NA,
XCIG2014_1076,2014_ALC,2014,1,6/6/14,AL,PM,2,C,NULL,Ceratina,strenua,Ceratina_strenua,,f,Gibbs,,12/1/14,bee,NA,ERPH,NA,NA,Erigeron,species,Erigeron_philadelphicus,NA,JZ,40.92378,-74.813615,NA,NA,NA,NA,
XCIG2014_1077,2014_ALC,2014,1,6/6/14,AL,PM,2,C,NULL,Ceratina,strenua,Ceratina_strenua,,f,Gibbs,,12/1/14,bee,NA,ERPH,NA,NA,Erigeron,species,Erigeron_philadelphicus,NA,JZ,40.92378,-74.813615,NA,NA,NA,NA,
XCIG2014_1078,2014_ALC,2014,1,6/6/14,AL,PM,2,C,NULL,Ceratina,strenua,Ceratina_strenua,,f,Gibbs,,12/1/14,bee,NA,ERPH,NA,NA,Erigeron,species,Erigeron_philadelphicus,NA,JZ,40.92378,-74.813615,NA,NA,NA,NA,
XCIG2014_1079,2014_ALC,2014,1,6/6/14,AL,PM,2,C,NULL,Ceratina,strenua,Ceratina_strenua,,f,Gibbs,,12/1/14,bee,NA,ERPH,NA,NA,Erigeron,species,Erigeron_philadelphicus,NA,JZ,40.92378,-74.813615,NA,NA,NA,NA,
XCIG2014_1055,2014_ALT,2014,1,6/6/14,AL,PM,1,T,NULL,Halictus,ligatus,Halictus_ligatus,,f,Gibbs,,12/1/14,bee,NA,ERPH,NA,NA,Erigeron,species,Erigeron_philadelphicus,NA,JZ,40.926863,-74.813052,NA,NA,NA,NA,
XCIG2014_1075,2014_ALT,2014,1,6/6/14,AL,PM,2,T,NULL,Halictus,ligatus,Halictus_ligatus,,f,Gibbs,,12/1/14,bee,NA,ERPH,NA,NA,Erigeron,species,Erigeron_philadelphicus,NA,JZ,40.926863,-74.813052,NA,NA,NA,NA,
XCIG2013_2551,2013_URWAT,2013,1,6/21/13,URWA,AM,2,T,,Ceratina,dupla,Ceratina_dupla,,f,J_Gibbs,,0000-00-00,bee,,ERST3,Erigeron,strigosus,Erigeron,strigosus,Erigeron_strigosus,no,MR,40.703892,-74.700793,,1,,,
XCIG2013_2558,2013_URWAT,2013,1,6/21/13,URWA,PM,2,T,,Ceratina,mikmaqi,Ceratina_mikmaqi,,f,J_Gibbs,,0000-00-00,bee,,ERST3,Erigeron,strigosus,Erigeron,strigosus,Erigeron_strigosus,no,MR,40.703892,-74.700793,,1,,,
XCIG2014_2213,2014_DOC,2014,2,7/17/14,DO,AM,2,C,NULL,Lasioglossum,weemsi,Lasioglossum_weemsi,,f,Gibbs,,12/1/14,bee,NA,OXST,NA,NA,Oxalis,stricta,Oxalis_stricta,NA,KH,39.49323,-74.96535,NA,NA,NA,NA,
XCIG2014_2377,2014_DOC,2014,2,7/17/14,DO,PM,2,C,NULL,Lasioglossum,weemsi,Lasioglossum_weemsi,,f,Gibbs,,12/1/14,bee,NA,OXST,NA,NA,Oxalis,stricta,Oxalis_stricta,NA,KH,39.49323,-74.96535,NA,NA,NA,NA,
XCIG2014_2194,2014_DOT,2014,2,7/17/14,DO,AM,1,T,NULL,Lasioglossum,illinoense,Lasioglossum_illinoense,,f,Gibbs,,12/1/14,bee,NA,RUHI2,NA,NA,Rudbeckia,hirta,Rudbeckia_hirta,NA,JZ,39.49369,-74.96606,NA,NA,NA,NA,
XCIG2014_2195,2014_DOT,2014,2,7/17/14,DO,AM,1,T,NULL,Halictus,ligatus,Halictus_ligatus,,f,Gibbs,,12/1/14,bee,NA,RUHI2,NA,NA,Rudbeckia,hirta,Rudbeckia_hirta,NA,JZ,39.49369,-74.96606,NA,NA,NA,NA,
XCIG2014_2196,2014_DOT,2014,2,7/17/14,DO,AM,1,T,NULL,Halictus,ligatus,Halictus_ligatus,,f,Gibbs,,12/1/14,bee,NA,RUHI2,NA,NA,Rudbeckia,hirta,Rudbeckia_hirta,NA,JZ,39.49369,-74.96606,NA,NA,NA,NA,
XCIG2014_2197,2014_DOT,2014,2,7/17/14,DO,AM,1,T,NULL,Halictus,ligatus,Halictus_ligatus,,f,Gibbs,,12/1/14,bee,NA,RUHI2,NA,NA,Rudbeckia,hirta,Rudbeckia_hirta,NA,JZ,39.49369,-74.96606,NA,NA,NA,NA,
XCIG2014_2198,2014_DOT,2014,2,7/17/14,DO,AM,1,T,NULL,Halictus,ligatus,Halictus_ligatus,,f,Gibbs,,12/1/14,bee,NA,RUHI2,NA,NA,Rudbeckia,hirta,Rudbeckia_hirta,NA,JZ,39.49369,-74.96606,NA,NA,NA,NA,
XCIG2014_2199,2014_DOT,2014,2,7/17/14,DO,AM,1,T,NULL,Halictus,ligatus,Halictus_ligatus,,f,Gibbs,,12/1/14,bee,NA,RUHI2,NA,NA,Rudbeckia,hirta,Rudbeckia_hirta,NA,JZ,39.49369,-74.96606,NA,NA,NA,NA,
XCIG2014_2208,2014_DOT,2014,2,7/17/14,DO,AM,1,T,NULL,Bombus,griseocollis,Bombus_griseocollis,,f,Gibbs,,12/1/14,bee,NA,TRPR2,NA,NA,Trifolium,pratense,Trifolium_pratense,NA,JZ,39.49369,-74.96606,NA,NA,NA,NA,
XCIG2014_2209,2014_DOT,2014,2,7/17/14,DO,AM,1,T,NULL,Bombus,griseocollis,Bombus_griseocollis,,f,Gibbs,,12/1/14,bee,NA,TRPR2,NA,NA,Trifolium,pratense,Trifolium_pratense,NA,JZ,39.49369,-74.96606,NA,NA,NA,NA,
XCIG2014_2210,2014_DOT,2014,2,7/17/14,DO,AM,1,T,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,TRPR2,NA,NA,Trifolium,pratense,Trifolium_pratense,NA,JZ,39.49369,-74.96606,NA,NA,NA,NA,
XCIG2014_2211,2014_DOT,2014,2,7/17/14,DO,AM,1,T,NULL,Bombus,griseocollis,Bombus_griseocollis,,f,Gibbs,,12/1/14,bee,NA,TRPR2,NA,NA,Trifolium,pratense,Trifolium_pratense,NA,JZ,39.49369,-74.96606,NA,NA,NA,NA,
XCIG2014_2212,2014_DOT,2014,2,7/17/14,DO,AM,1,T,NULL,Bombus,griseocollis,Bombus_griseocollis,,m,Gibbs,,12/1/14,bee,NA,TRPR2,NA,NA,Trifolium,pratense,Trifolium_pratense,NA,JZ,39.49369,-74.96606,NA,NA,NA,NA,
XCIG2014_2370,2014_DOT,2014,2,7/17/14,DO,AM,1,T,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,CHFA2 flr,NA,NA,Chamaecrista_flower,fasciculata,Chamaecrista_flower_fasciculata,NA,JZ,39.49369,-74.96606,NA,NA,NA,NA,
XCIG2014_2371,2014_DOT,2014,2,7/17/14,DO,AM,1,T,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,CHFA2 flr,NA,NA,Chamaecrista_flower,fasciculata,Chamaecrista_flower_fasciculata,NA,JZ,39.49369,-74.96606,NA,NA,NA,NA,
XCIG2014_2372,2014_DOT,2014,2,7/17/14,DO,AM,1,T,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,CHFA2 flr,NA,NA,Chamaecrista_flower,fasciculata,Chamaecrista_flower_fasciculata,NA,JZ,39.49369,-74.96606,NA,NA,NA,NA,
XCIG2014_2373,2014_DOT,2014,2,7/17/14,DO,AM,1,T,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,CHFA2 flr,NA,NA,Chamaecrista_flower,fasciculata,Chamaecrista_flower_fasciculata,NA,JZ,39.49369,-74.96606,NA,NA,NA,NA,
XCIG2014_2374,2014_DOT,2014,2,7/17/14,DO,AM,1,T,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,CHFA2 flr,NA,NA,Chamaecrista_flower,fasciculata,Chamaecrista_flower_fasciculata,NA,JZ,39.49369,-74.96606,NA,NA,NA,NA,
XCIG2014_2375,2014_DOT,2014,2,7/17/14,DO,AM,1,T,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,CHFA2 flr,NA,NA,Chamaecrista_flower,fasciculata,Chamaecrista_flower_fasciculata,NA,JZ,39.49369,-74.96606,NA,NA,NA,NA,
XCIG2014_2192,2014_DOT,2014,2,7/17/14,DO,AM,2,T,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,PP flr,NA,NA,Chamaecrista_flower,fasciculata,Chamaecrista_flower_fasciculata,NA,KH,39.49369,-74.96606,NA,NA,NA,NA,
XCIG2014_2182,2014_DOT,2014,2,7/17/14,DO,AM,2,T,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,TRHY,NA,NA,Trifolium,hybridum,Trifolium_hybridum,NA,KH,39.49369,-74.96606,NA,NA,NA,NA,
XCIG2014_2183,2014_DOT,2014,2,7/17/14,DO,AM,2,T,NULL,Augochlora,pura,Augochlora_pura,,f,Gibbs,,12/1/14,bee,NA,TRHY,NA,NA,Trifolium,hybridum,Trifolium_hybridum,NA,KH,39.49369,-74.96606,NA,NA,NA,NA,
XCIG2014_2191,2014_DOT,2014,2,7/17/14,DO,AM,2,T,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,PP flr,NA,NA,Chamaecrista_flower,fasciculata,Chamaecrista_flower_fasciculata,NA,KH,39.49369,-74.96606,NA,NA,NA,NA,
XCIG2014_2193,2014_DOT,2014,2,7/17/14,DO,AM,2,T,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,PP flr,NA,NA,Chamaecrista_flower,fasciculata,Chamaecrista_flower_fasciculata,NA,KH,39.49369,-74.96606,NA,NA,NA,NA,
XCIG2014_2214,2014_DOT,2014,2,7/17/14,DO,AM,2,T,NULL,Bombus,bimaculatus,Bombus_bimaculatus,,f,Gibbs,,12/1/14,bee,NA,TRPR2,NA,NA,Trifolium,pratense,Trifolium_pratense,NA,KH,39.49369,-74.96606,NA,NA,NA,NA,
XCIG2014_2215,2014_DOT,2014,2,7/17/14,DO,AM,2,T,NULL,Bombus,griseocollis,Bombus_griseocollis,,f,Gibbs,,12/1/14,bee,NA,TRPR2,NA,NA,Trifolium,pratense,Trifolium_pratense,NA,KH,39.49369,-74.96606,NA,NA,NA,NA,
XCIG2014_2216,2014_DOT,2014,2,7/17/14,DO,AM,2,T,NULL,Bombus,griseocollis,Bombus_griseocollis,,f,Gibbs,,12/1/14,bee,NA,TRPR2,NA,NA,Trifolium,pratense,Trifolium_pratense,NA,KH,39.49369,-74.96606,NA,NA,NA,NA,
XCIG2014_2217,2014_DOT,2014,2,7/17/14,DO,AM,2,T,NULL,Bombus,griseocollis,Bombus_griseocollis,,m,Gibbs,,12/1/14,bee,NA,TRPR2,NA,NA,Trifolium,pratense,Trifolium_pratense,NA,KH,39.49369,-74.96606,NA,NA,NA,NA,
XCIG2014_2218,2014_DOT,2014,2,7/17/14,DO,AM,2,T,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,TRPR2,NA,NA,Trifolium,pratense,Trifolium_pratense,NA,KH,39.49369,-74.96606,NA,NA,NA,NA,
XCIG2014_2219,2014_DOT,2014,2,7/17/14,DO,AM,2,T,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,TRPR2,NA,NA,Trifolium,pratense,Trifolium_pratense,NA,KH,39.49369,-74.96606,NA,NA,NA,NA,
XCIG2014_2220,2014_DOT,2014,2,7/17/14,DO,AM,2,T,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,TRPR2,NA,NA,Trifolium,pratense,Trifolium_pratense,NA,KH,39.49369,-74.96606,NA,NA,NA,NA,
XCIG2014_2221,2014_DOT,2014,2,7/17/14,DO,AM,2,T,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,TRPR2,NA,NA,Trifolium,pratense,Trifolium_pratense,NA,KH,39.49369,-74.96606,NA,NA,NA,NA,
XCIG2014_2174,2014_DOT,2014,2,7/17/14,DO,PM,1,T,NULL,Bombus,griseocollis,Bombus_griseocollis,,m,Gibbs,,12/1/14,bee,NA,TRPR2,NA,NA,Trifolium,pratense,Trifolium_pratense,NA,JZ,39.49369,-74.96606,NA,NA,NA,NA,
XCIG2014_2175,2014_DOT,2014,2,7/17/14,DO,PM,1,T,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,TRPR2,NA,NA,Trifolium,pratense,Trifolium_pratense,NA,JZ,39.49369,-74.96606,NA,NA,NA,NA,
XCIG2014_2176,2014_DOT,2014,2,7/17/14,DO,PM,1,T,NULL,Bombus,bimaculatus,Bombus_bimaculatus,,m,Gibbs,,12/1/14,bee,NA,TRPR2,NA,NA,Trifolium,pratense,Trifolium_pratense,NA,JZ,39.49369,-74.96606,NA,NA,NA,NA,
XCIG2014_2177,2014_DOT,2014,2,7/17/14,DO,PM,1,T,NULL,Bombus,fervidus,Bombus_fervidus,,f,Gibbs,,12/1/14,bee,NA,TRPR2,NA,NA,Trifolium,pratense,Trifolium_pratense,NA,JZ,39.49369,-74.96606,NA,NA,NA,NA,
XCIG2014_2379,2014_DOT,2014,2,7/17/14,DO,PM,1,T,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,CHFA2 flr,NA,NA,Chamaecrista_flower,fasciculata,Chamaecrista_flower_fasciculata,NA,JZ,39.49369,-74.96606,NA,NA,NA,NA,
XCIG2014_2380,2014_DOT,2014,2,7/17/14,DO,PM,1,T,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,CHFA2 flr,NA,NA,Chamaecrista_flower,fasciculata,Chamaecrista_flower_fasciculata,NA,JZ,39.49369,-74.96606,NA,NA,NA,NA,
XCIG2014_2172,2014_DOT,2014,2,7/17/14,DO,PM,2,T,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,TRHY,NA,NA,Trifolium,hybridum,Trifolium_hybridum,NA,KH,39.49369,-74.96606,NA,NA,NA,NA,
XCIG2014_2178,2014_DOT,2014,2,7/17/14,DO,PM,2,T,NULL,Bombus,griseocollis,Bombus_griseocollis,,m,Gibbs,,12/1/14,bee,NA,TRPR2,NA,NA,Trifolium,pratense,Trifolium_pratense,NA,KH,39.49369,-74.96606,NA,NA,NA,NA,
XCIG2014_2179,2014_DOT,2014,2,7/17/14,DO,PM,2,T,NULL,Bombus,griseocollis,Bombus_griseocollis,,m,Gibbs,,12/1/14,bee,NA,TRPR2,NA,NA,Trifolium,pratense,Trifolium_pratense,NA,KH,39.49369,-74.96606,NA,NA,NA,NA,
XCIG2014_2180,2014_DOT,2014,2,7/17/14,DO,PM,2,T,NULL,Bombus,griseocollis,Bombus_griseocollis,,m,Gibbs,,12/1/14,bee,NA,TRPR2,NA,NA,Trifolium,pratense,Trifolium_pratense,NA,KH,39.49369,-74.96606,NA,NA,NA,NA,
XCIG2014_2382,2014_DOT,2014,2,7/17/14,DO,PM,2,T,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,CHFA2 flr,NA,NA,Chamaecrista_flower,fasciculata,Chamaecrista_flower_fasciculata,NA,KH,39.49369,-74.96606,NA,NA,NA,NA,
XCIG2014_2383,2014_DOT,2014,2,7/17/14,DO,PM,2,T,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,CHFA2 flr,NA,NA,Chamaecrista_flower,fasciculata,Chamaecrista_flower_fasciculata,NA,KH,39.49369,-74.96606,NA,NA,NA,NA,
XCIG2014_1646,2014_DRC,2014,2,7/7/14,DR,AM,1,C,NULL,Halictus,confusus,Halictus_confusus,,f,Gibbs,,12/1/14,bee,NA,TRHY,NA,NA,Trifolium,hybridum,Trifolium_hybridum,NA,MR,40.299382,-74.565924,NA,NA,NA,NA,
